subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,6970
Washington D.C.,twinned administrative body,Maryland,6970
Alabama,shares border with,Washington D.C.,6970
Arizona,shares border with,Washington D.C.,6970
California,shares border with,Washington D.C.,6970
Illinois,shares border with,Washington D.C.,6970
Missouri,shares border with,Washington D.C.,6970
Nevada,shares border with,Washington D.C.,6970
New Jersey,shares border with,Washington D.C.,6970
New York,shares border with,Washington D.C.,6970
Alabama,shares border with,Washington D.C.,6970
Arizona,shares border with,Washington D.C.,6970
California,shares border with,Washington D.C.,6970
Illinois,shares border with,Washington D.C.,6970
Missouri,shares border with,Washington D.C.,6970
Nevada,shares border with,Washington D.C.,6970
New Jersey,shares border with,Washington D.C.,6970
New Mexico,shares border with,Washington D.C.,6970
