text,label,fe_id
two,CARDINAL,645
Brooklyn,GPE,645
Sunday,DATE,645
yesterday,DATE,645
Rudolph W. Giuliani,PERSON,645
Michael Zeller,PERSON,645
36,DATE,645
9,CARDINAL,645
two,CARDINAL,645
Jonathan Lynch,PERSON,645
James Culberson,PERSON,645
One,CARDINAL,645
Lynch,PERSON,645
32,DATE,645
Culberson,PERSON,645
25,DATE,645
seven,CARDINAL,645
six,CARDINAL,645
Woodhull Medical and Mental Health Center,ORG,645
7 p.m.,TIME,645
about 45 minutes,TIME,645
Yesterday,DATE,645
Greenpoint,ORG,645
two,CARDINAL,645
