text,label,fe_id
Tuesday,DATE,16656
afternoon,TIME,16656
14700,CARDINAL,16656
Parthenia Street,FAC,16656
Panorama City,GPE,16656
Los Angeles,GPE,16656
Tuesday,DATE,16656
afternoon,TIME,16656
Panorama City,GPE,16656
LAPD,ORG,16656
first,ORDINAL,16656
the Mission Division,ORG,16656
first,ORDINAL,16656
just two weeks ago,DATE,16656
John Jenal,PERSON,16656
LAPD,ORG,16656
Tuesday,DATE,16656
evening,TIME,16656
Jenal,ORG,16656
about 2:45 p.m.,TIME,16656
Jenal,ORG,16656
911,CARDINAL,16656
Willis Avenue,FAC,16656
Roscoe Boulevard,FAC,16656
Jenal,ORG,16656
about a half,CARDINAL,16656
Willis,GPE,16656
Parthenia Street,FAC,16656
Jenal,ORG,16656
Jenal,ORG,16656
Los Angeles,GPE,16656
Jenal,ORG,16656
Kevin Hernandez,PERSON,16656
24,DATE,16656
three,CARDINAL,16656
several minutes,TIME,16656
911,CARDINAL,16656
Hernandez,ORG,16656
Spanish,LANGUAGE,16656
Angelica Torros,PERSON,16656
LAPD,ORG,16656
Rafael Tavaras,PERSON,16656
39-year-old,DATE,16656
Jenal,ORG,16656
911,CARDINAL,16656
Jenal,ORG,16656
30s,DATE,16656
29th,ORDINAL,16656
this year,DATE,16656
Fifteen,CARDINAL,16656
26,CARDINAL,16656
2014,DATE,16656
18,CARDINAL,16656
years,DATE,16656
35,CARDINAL,16656
2013,DATE,16656
29,CARDINAL,16656
the year before,DATE,16656
47,CARDINAL,16656
2011,DATE,16656
L.A.,GPE,16656
L.A. County,GPE,16656
L.A.,GPE,16656
