text,label,fe_id
Six days,DATE,8836
Clackamas County,GPE,8836
Sgt,PERSON,8836
Jeffrey A. Grahn,PERSON,8836
three,CARDINAL,8836
' 60th,DATE,8836
Walter Trapp,ORG,8836
Trapp,ORG,8836
Charlotte,GPE,8836
Trapp,ORG,8836
Friday night,TIME,8836
Grahn,PERSON,8836
46,DATE,8836
Gresham,PERSON,8836
M&M Lounge,ORG,8836
Charlotte,GPE,8836
Grahn,PERSON,8836
two,CARDINAL,8836
Charlotte Grahn,PERSON,8836
47,DATE,8836
Kathleen Hoffmeister,PERSON,8836
53,DATE,8836
Gresham,PERSON,8836
Victoria Schulmerich,PERSON,8836
53,DATE,8836
Gresham,PERSON,8836
Monday,DATE,8836
OHSU Hospital,FAC,8836
Portland,GPE,8836
Grahn,PERSON,8836
Sgt,PERSON,8836
Rick Wilson,PERSON,8836
Gresham,PERSON,8836
Grahn,PERSON,8836
Rebecca Schaleger,PERSON,8836
Oregon City,GPE,8836
Schaleger,PERSON,8836
Jeffrey Grahn,PERSON,8836
Clackamas County,GPE,8836
August,DATE,8836
Charlotte Grahn,PERSON,8836
Schaleger,PERSON,8836
four,CARDINAL,8836
23,CARDINAL,8836
the Boring area,LOC,8836
Clackamas County,GPE,8836
Clackamas County,GPE,8836
Jim Strovink,PERSON,8836
Clackamas County,GPE,8836
Grahn,PERSON,8836
Strovink,PERSON,8836
Grahn,PERSON,8836
Seaside,LOC,8836
Clackamas County Sheriff's Office,ORG,8836
February 1995,DATE,8836
August 2003,DATE,8836
years,DATE,8836
the Civil Division,ORG,8836
200,CARDINAL,8836
Craig Roberts,PERSON,8836
Grahn,PERSON,8836
Grahn,PERSON,8836
Lancer L. Meharry,PERSON,8836
Oregonian,NORP,8836
Grahn,PERSON,8836
Meharry,PERSON,8836
Canby,GPE,8836
Grahn,PERSON,8836
Meharry,PERSON,8836
35 years,DATE,8836
Clackamas County,GPE,8836
Jeff Grahn,PERSON,8836
1999,DATE,8836
Grahn,PERSON,8836
one,CARDINAL,8836
Clackamas County,GPE,8836
Carl Bell,PERSON,8836
African-American,NORP,8836
Bell,ORG,8836
Bell,ORG,8836
$1.5 million,MONEY,8836
Steve Mayes,PERSON,8836
Stuart Tomlinson,PERSON,8836
Stephen Beaven,PERSON,8836
Brad Schmidt,PERSON,8836
