subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,13961
Washington D.C.,twinned administrative body,Maryland,13961
Alabama,shares border with,Washington D.C.,13961
Arizona,shares border with,Washington D.C.,13961
California,shares border with,Washington D.C.,13961
Illinois,shares border with,Washington D.C.,13961
Missouri,shares border with,Washington D.C.,13961
Nevada,shares border with,Washington D.C.,13961
New Jersey,shares border with,Washington D.C.,13961
New York,shares border with,Washington D.C.,13961
Alabama,shares border with,Washington D.C.,13961
Arizona,shares border with,Washington D.C.,13961
California,shares border with,Washington D.C.,13961
Illinois,shares border with,Washington D.C.,13961
Missouri,shares border with,Washington D.C.,13961
Nevada,shares border with,Washington D.C.,13961
New Jersey,shares border with,Washington D.C.,13961
New Mexico,shares border with,Washington D.C.,13961
