subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,13275
Washington D.C.,twinned administrative body,Maryland,13275
Alabama,shares border with,Washington D.C.,13275
Arizona,shares border with,Washington D.C.,13275
California,shares border with,Washington D.C.,13275
Illinois,shares border with,Washington D.C.,13275
Missouri,shares border with,Washington D.C.,13275
Nevada,shares border with,Washington D.C.,13275
New Jersey,shares border with,Washington D.C.,13275
New York,shares border with,Washington D.C.,13275
Alabama,shares border with,Washington D.C.,13275
Arizona,shares border with,Washington D.C.,13275
California,shares border with,Washington D.C.,13275
Illinois,shares border with,Washington D.C.,13275
Missouri,shares border with,Washington D.C.,13275
Nevada,shares border with,Washington D.C.,13275
New Jersey,shares border with,Washington D.C.,13275
New Mexico,shares border with,Washington D.C.,13275
