subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,19661
Washington D.C.,twinned administrative body,Maryland,19661
Alabama,shares border with,Washington D.C.,19661
Arizona,shares border with,Washington D.C.,19661
California,shares border with,Washington D.C.,19661
Illinois,shares border with,Washington D.C.,19661
Missouri,shares border with,Washington D.C.,19661
Nevada,shares border with,Washington D.C.,19661
New Jersey,shares border with,Washington D.C.,19661
New York,shares border with,Washington D.C.,19661
Alabama,shares border with,Washington D.C.,19661
Arizona,shares border with,Washington D.C.,19661
California,shares border with,Washington D.C.,19661
Illinois,shares border with,Washington D.C.,19661
Missouri,shares border with,Washington D.C.,19661
Nevada,shares border with,Washington D.C.,19661
New Jersey,shares border with,Washington D.C.,19661
New Mexico,shares border with,Washington D.C.,19661
