subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,14094
Washington D.C.,twinned administrative body,Maryland,14094
Alabama,shares border with,Washington D.C.,14094
Arizona,shares border with,Washington D.C.,14094
California,shares border with,Washington D.C.,14094
Illinois,shares border with,Washington D.C.,14094
Missouri,shares border with,Washington D.C.,14094
Nevada,shares border with,Washington D.C.,14094
New Jersey,shares border with,Washington D.C.,14094
New York,shares border with,Washington D.C.,14094
Alabama,shares border with,Washington D.C.,14094
Arizona,shares border with,Washington D.C.,14094
California,shares border with,Washington D.C.,14094
Illinois,shares border with,Washington D.C.,14094
Missouri,shares border with,Washington D.C.,14094
Nevada,shares border with,Washington D.C.,14094
New Jersey,shares border with,Washington D.C.,14094
New Mexico,shares border with,Washington D.C.,14094
