subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,11329
Washington D.C.,twinned administrative body,Maryland,11329
Alabama,shares border with,Washington D.C.,11329
Arizona,shares border with,Washington D.C.,11329
California,shares border with,Washington D.C.,11329
Illinois,shares border with,Washington D.C.,11329
Missouri,shares border with,Washington D.C.,11329
Nevada,shares border with,Washington D.C.,11329
New Jersey,shares border with,Washington D.C.,11329
New York,shares border with,Washington D.C.,11329
Alabama,shares border with,Washington D.C.,11329
Arizona,shares border with,Washington D.C.,11329
California,shares border with,Washington D.C.,11329
Illinois,shares border with,Washington D.C.,11329
Missouri,shares border with,Washington D.C.,11329
Nevada,shares border with,Washington D.C.,11329
New Jersey,shares border with,Washington D.C.,11329
New Mexico,shares border with,Washington D.C.,11329
