subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,24563
Washington D.C.,twinned administrative body,Maryland,24563
Alabama,shares border with,Washington D.C.,24563
Arizona,shares border with,Washington D.C.,24563
California,shares border with,Washington D.C.,24563
Illinois,shares border with,Washington D.C.,24563
Missouri,shares border with,Washington D.C.,24563
Nevada,shares border with,Washington D.C.,24563
New Jersey,shares border with,Washington D.C.,24563
New York,shares border with,Washington D.C.,24563
Alabama,shares border with,Washington D.C.,24563
Arizona,shares border with,Washington D.C.,24563
California,shares border with,Washington D.C.,24563
Illinois,shares border with,Washington D.C.,24563
Missouri,shares border with,Washington D.C.,24563
Nevada,shares border with,Washington D.C.,24563
New Jersey,shares border with,Washington D.C.,24563
New Mexico,shares border with,Washington D.C.,24563
