text,label,fe_id
Three,CARDINAL,18352
two-year-old,DATE,18352
Jefferson Davis,PERSON,18352
Covington Counties,ORG,18352
Tuesday,DATE,18352
Covington County,GPE,18352
Chris Daquila,PERSON,18352
Yshaneeta Magee,PERSON,18352
33,DATE,18352
Prentiss,ORG,18352
Jeremiah Barnes,PERSON,18352
2,DATE,18352
Prentiss,PERSON,18352
Pontiac,ORG,18352
G6,PRODUCT,18352
Lone Star Road,ORG,18352
Covington County,GPE,18352
around 11:30 a.m.,TIME,18352
third,ORDINAL,18352
Chiquita Barnes Flowers,PERSON,18352
22,DATE,18352
Prentiss,PERSON,18352
Forrest General Hospital,ORG,18352
Brandon Flowers,PERSON,18352
Forrest General Hospital,ORG,18352
Daquila,ORG,18352
Daquila,GPE,18352
Jefferson Davis County,PERSON,18352
The Jefferson Davis County Sheriff's Department,ORG,18352
WDAM,ORG,18352
1,CARDINAL,18352
3,CARDINAL,18352
Rankin County,GPE,18352
