text,label,fe_id
HYDE PARK,PERSON,9754
Calif.,GPE,9754
around 11:30 p.m.,TIME,9754
Friday,DATE,9754
Florence Avenue,FAC,9754
Hyde Park,GPE,9754
three minutes later,TIME,9754
Crenshaw Boulevard,FAC,9754
Two,CARDINAL,9754
Demetria Dorsey,PERSON,9754
50,DATE,9754
Kelvin Dorsey,PERSON,9754
54,DATE,9754
Kelvin,PERSON,9754
LAX,ORG,9754
Demetria,PERSON,9754
U.S. Postal Service,ORG,9754
18 years,DATE,9754
15-year-old,DATE,9754
four,CARDINAL,9754
Kelvin,PERSON,9754
Angelique Rawls,PERSON,9754
Saturday,DATE,9754
Crenshaw,PERSON,9754
the early morning hours,TIME,9754
New Year's Day,EVENT,9754
27-year-old,DATE,9754
Jorge Molina,PERSON,9754
two,CARDINAL,9754
City News Service,ORG,9754
