subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,7757
Washington D.C.,twinned administrative body,Maryland,7757
Alabama,shares border with,Washington D.C.,7757
Arizona,shares border with,Washington D.C.,7757
California,shares border with,Washington D.C.,7757
Illinois,shares border with,Washington D.C.,7757
Missouri,shares border with,Washington D.C.,7757
Nevada,shares border with,Washington D.C.,7757
New Jersey,shares border with,Washington D.C.,7757
New York,shares border with,Washington D.C.,7757
Alabama,shares border with,Washington D.C.,7757
Arizona,shares border with,Washington D.C.,7757
California,shares border with,Washington D.C.,7757
Illinois,shares border with,Washington D.C.,7757
Missouri,shares border with,Washington D.C.,7757
Nevada,shares border with,Washington D.C.,7757
New Jersey,shares border with,Washington D.C.,7757
New Mexico,shares border with,Washington D.C.,7757
