subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,10942
Washington D.C.,twinned administrative body,Maryland,10942
Alabama,shares border with,Washington D.C.,10942
Arizona,shares border with,Washington D.C.,10942
California,shares border with,Washington D.C.,10942
Illinois,shares border with,Washington D.C.,10942
Missouri,shares border with,Washington D.C.,10942
Nevada,shares border with,Washington D.C.,10942
New Jersey,shares border with,Washington D.C.,10942
New York,shares border with,Washington D.C.,10942
Alabama,shares border with,Washington D.C.,10942
Arizona,shares border with,Washington D.C.,10942
California,shares border with,Washington D.C.,10942
Illinois,shares border with,Washington D.C.,10942
Missouri,shares border with,Washington D.C.,10942
Nevada,shares border with,Washington D.C.,10942
New Jersey,shares border with,Washington D.C.,10942
New Mexico,shares border with,Washington D.C.,10942
