subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,18512
Washington D.C.,twinned administrative body,Maryland,18512
Alabama,shares border with,Washington D.C.,18512
Arizona,shares border with,Washington D.C.,18512
California,shares border with,Washington D.C.,18512
Illinois,shares border with,Washington D.C.,18512
Missouri,shares border with,Washington D.C.,18512
Nevada,shares border with,Washington D.C.,18512
New Jersey,shares border with,Washington D.C.,18512
New York,shares border with,Washington D.C.,18512
Alabama,shares border with,Washington D.C.,18512
Arizona,shares border with,Washington D.C.,18512
California,shares border with,Washington D.C.,18512
Illinois,shares border with,Washington D.C.,18512
Missouri,shares border with,Washington D.C.,18512
Nevada,shares border with,Washington D.C.,18512
New Jersey,shares border with,Washington D.C.,18512
New Mexico,shares border with,Washington D.C.,18512
