subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,22436
Washington D.C.,twinned administrative body,Maryland,22436
Alabama,shares border with,Washington D.C.,22436
Arizona,shares border with,Washington D.C.,22436
California,shares border with,Washington D.C.,22436
Illinois,shares border with,Washington D.C.,22436
Missouri,shares border with,Washington D.C.,22436
Nevada,shares border with,Washington D.C.,22436
New Jersey,shares border with,Washington D.C.,22436
New York,shares border with,Washington D.C.,22436
Alabama,shares border with,Washington D.C.,22436
Arizona,shares border with,Washington D.C.,22436
California,shares border with,Washington D.C.,22436
Illinois,shares border with,Washington D.C.,22436
Missouri,shares border with,Washington D.C.,22436
Nevada,shares border with,Washington D.C.,22436
New Jersey,shares border with,Washington D.C.,22436
New Mexico,shares border with,Washington D.C.,22436
