subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,11878
Washington D.C.,twinned administrative body,Maryland,11878
Alabama,shares border with,Washington D.C.,11878
Arizona,shares border with,Washington D.C.,11878
California,shares border with,Washington D.C.,11878
Illinois,shares border with,Washington D.C.,11878
Missouri,shares border with,Washington D.C.,11878
Nevada,shares border with,Washington D.C.,11878
New Jersey,shares border with,Washington D.C.,11878
New York,shares border with,Washington D.C.,11878
Alabama,shares border with,Washington D.C.,11878
Arizona,shares border with,Washington D.C.,11878
California,shares border with,Washington D.C.,11878
Illinois,shares border with,Washington D.C.,11878
Missouri,shares border with,Washington D.C.,11878
Nevada,shares border with,Washington D.C.,11878
New Jersey,shares border with,Washington D.C.,11878
New Mexico,shares border with,Washington D.C.,11878
