subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,27321
Washington D.C.,twinned administrative body,Maryland,27321
Alabama,shares border with,Washington D.C.,27321
Arizona,shares border with,Washington D.C.,27321
California,shares border with,Washington D.C.,27321
Illinois,shares border with,Washington D.C.,27321
Missouri,shares border with,Washington D.C.,27321
Nevada,shares border with,Washington D.C.,27321
New Jersey,shares border with,Washington D.C.,27321
New York,shares border with,Washington D.C.,27321
Alabama,shares border with,Washington D.C.,27321
Arizona,shares border with,Washington D.C.,27321
California,shares border with,Washington D.C.,27321
Illinois,shares border with,Washington D.C.,27321
Missouri,shares border with,Washington D.C.,27321
Nevada,shares border with,Washington D.C.,27321
New Jersey,shares border with,Washington D.C.,27321
New Mexico,shares border with,Washington D.C.,27321
