text,label,fe_id
Shun Yang,PERSON,17036
Manlin Yang,PERSON,17036
Broadcast,LOC,17036
12:50 PM,TIME,17036
Saturday Jan. 23,DATE,17036
Two,CARDINAL,17036
Chinese,NORP,17036
last month,DATE,17036
Interstate 5,FAC,17036
Saturday,DATE,17036
a month,DATE,17036
December,DATE,17036
Shun Yang,PERSON,17036
23,DATE,17036
24-year-old,DATE,17036
Manlin Yang,PERSON,17036
the Medical Examiner,ORG,17036
Saturday,DATE,17036
UC,GPE,17036
San Diego,GPE,17036
Guangzhou,GPE,17036
China,GPE,17036
KFMB,ORG,17036
Shun Yang,PERSON,17036
Manlin Yang,PERSON,17036
Lindbergh Field,FAC,17036
the holidays,DATE,17036
KFMB,ORG,17036
I-5,ORG,17036
OnScene,PERSON,17036
I-5,ORG,17036
3:22 a.m.,TIME,17036
Dec. 20,DATE,17036
Manchester Avenue,FAC,17036
Mercedes,ORG,17036
29-year-old,DATE,17036
David Michael Elmore,PERSON,17036
Encinitas,GPE,17036
Chrysler,ORG,17036
Manlin Yang,PERSON,17036
Shun Yang,PERSON,17036
Chrysler,ORG,17036
Elmore,PERSON,17036
Tijuana,GPE,17036
CHP,ORG,17036
Jim Bettencourt,PERSON,17036
100 mph,QUANTITY,17036
CHP,ORG,17036
Elmore,PERSON,17036
at least five,CARDINAL,17036
40 miles,QUANTITY,17036
City News Service,ORG,17036
