subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,31394
Washington D.C.,twinned administrative body,Maryland,31394
Alabama,shares border with,Washington D.C.,31394
Arizona,shares border with,Washington D.C.,31394
California,shares border with,Washington D.C.,31394
Illinois,shares border with,Washington D.C.,31394
Missouri,shares border with,Washington D.C.,31394
Nevada,shares border with,Washington D.C.,31394
New Jersey,shares border with,Washington D.C.,31394
New York,shares border with,Washington D.C.,31394
Alabama,shares border with,Washington D.C.,31394
Arizona,shares border with,Washington D.C.,31394
California,shares border with,Washington D.C.,31394
Illinois,shares border with,Washington D.C.,31394
Missouri,shares border with,Washington D.C.,31394
Nevada,shares border with,Washington D.C.,31394
New Jersey,shares border with,Washington D.C.,31394
New Mexico,shares border with,Washington D.C.,31394
