subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,5051
Washington D.C.,twinned administrative body,Maryland,5051
Alabama,shares border with,Washington D.C.,5051
Arizona,shares border with,Washington D.C.,5051
California,shares border with,Washington D.C.,5051
Illinois,shares border with,Washington D.C.,5051
Missouri,shares border with,Washington D.C.,5051
Nevada,shares border with,Washington D.C.,5051
New Jersey,shares border with,Washington D.C.,5051
New York,shares border with,Washington D.C.,5051
Alabama,shares border with,Washington D.C.,5051
Arizona,shares border with,Washington D.C.,5051
California,shares border with,Washington D.C.,5051
Illinois,shares border with,Washington D.C.,5051
Missouri,shares border with,Washington D.C.,5051
Nevada,shares border with,Washington D.C.,5051
New Jersey,shares border with,Washington D.C.,5051
New Mexico,shares border with,Washington D.C.,5051
