subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,19517
Washington D.C.,twinned administrative body,Maryland,19517
Alabama,shares border with,Washington D.C.,19517
Arizona,shares border with,Washington D.C.,19517
California,shares border with,Washington D.C.,19517
Illinois,shares border with,Washington D.C.,19517
Missouri,shares border with,Washington D.C.,19517
Nevada,shares border with,Washington D.C.,19517
New Jersey,shares border with,Washington D.C.,19517
New York,shares border with,Washington D.C.,19517
Alabama,shares border with,Washington D.C.,19517
Arizona,shares border with,Washington D.C.,19517
California,shares border with,Washington D.C.,19517
Illinois,shares border with,Washington D.C.,19517
Missouri,shares border with,Washington D.C.,19517
Nevada,shares border with,Washington D.C.,19517
New Jersey,shares border with,Washington D.C.,19517
New Mexico,shares border with,Washington D.C.,19517
