text,label,fe_id
Saturday,DATE,30321
afternoon,TIME,30321
Highway 10,FAC,30321
Proctor Avenue Northwest,FAC,30321
ELK RIVER,LOC,30321
Minn,PERSON,30321
Sherburne County,GPE,30321
Highway 10,FAC,30321
Saturday,DATE,30321
afternoon,TIME,30321
the Minnesota Bureau of Criminal Apprehension,ORG,30321
BCA,ORG,30321
Minneapolis,GPE,30321
Saturday,DATE,30321
Highway 10,FAC,30321
Big Lake,LOC,30321
Sherburne County,GPE,30321
State Patrol,ORG,30321
Elk River,FAC,30321
Proctor Avenue Northwest,FAC,30321
Elk River,LOC,30321
