subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,20661
Washington D.C.,twinned administrative body,Maryland,20661
Alabama,shares border with,Washington D.C.,20661
Arizona,shares border with,Washington D.C.,20661
California,shares border with,Washington D.C.,20661
Illinois,shares border with,Washington D.C.,20661
Missouri,shares border with,Washington D.C.,20661
Nevada,shares border with,Washington D.C.,20661
New Jersey,shares border with,Washington D.C.,20661
New York,shares border with,Washington D.C.,20661
Alabama,shares border with,Washington D.C.,20661
Arizona,shares border with,Washington D.C.,20661
California,shares border with,Washington D.C.,20661
Illinois,shares border with,Washington D.C.,20661
Missouri,shares border with,Washington D.C.,20661
Nevada,shares border with,Washington D.C.,20661
New Jersey,shares border with,Washington D.C.,20661
New Mexico,shares border with,Washington D.C.,20661
