subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,14460
Washington D.C.,twinned administrative body,Maryland,14460
Alabama,shares border with,Washington D.C.,14460
Arizona,shares border with,Washington D.C.,14460
California,shares border with,Washington D.C.,14460
Illinois,shares border with,Washington D.C.,14460
Missouri,shares border with,Washington D.C.,14460
Nevada,shares border with,Washington D.C.,14460
New Jersey,shares border with,Washington D.C.,14460
New York,shares border with,Washington D.C.,14460
Alabama,shares border with,Washington D.C.,14460
Arizona,shares border with,Washington D.C.,14460
California,shares border with,Washington D.C.,14460
Illinois,shares border with,Washington D.C.,14460
Missouri,shares border with,Washington D.C.,14460
Nevada,shares border with,Washington D.C.,14460
New Jersey,shares border with,Washington D.C.,14460
New Mexico,shares border with,Washington D.C.,14460
