text,label,fe_id
Denver,GPE,17317
Tuesday,DATE,17317
one,CARDINAL,17317
Cayetano Gonzalez,PERSON,17317
33,DATE,17317
Denver,GPE,17317
Gonzalez,PERSON,17317
Ronald Saunier,PERSON,17317
Alfonso Padilla,PERSON,17317
26,DATE,17317
Padilla,PERSON,17317
the Colorado Bureau of Investigation,ORG,17317
Saunier,ORG,17317
Monday,DATE,17317
Rachel Eid,PERSON,17317
Saunier,ORG,17317
Two,CARDINAL,17317
1:25 p.m.,TIME,17317
Monday,DATE,17317
West 37th Avenue,LOC,17317
Grove Street,FAC,17317
1:40 p.m.,TIME,17317
1300,DATE,17317
West 34th Avenue,LOC,17317
Saunier,ORG,17317
two,CARDINAL,17317
Padilla,PERSON,17317
second,ORDINAL,17317
West Moncrief,LOC,17317
Lowell Boulevard,PERSON,17317
Saunier,ORG,17317
second,ORDINAL,17317
Avenue,GPE,17317
Lowell,GPE,17317
Saunier,ORG,17317
Lowell,GPE,17317
Saunier,ORG,17317
Gonzalez,PERSON,17317
Colorado Bureau of Investigation,ORG,17317
2001,DATE,17317
a year,DATE,17317
Lakewood,GPE,17317
2004,DATE,17317
Gonzalez,PERSON,17317
four years,DATE,17317
Denver,GPE,17317
That same year,DATE,17317
four years,DATE,17317
Denver,GPE,17317
Gonzalez,PERSON,17317
December,DATE,17317
Denver,GPE,17317
Monday,DATE,17317
two,CARDINAL,17317
Saunier,ORG,17317
