subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,21651
Washington D.C.,twinned administrative body,Maryland,21651
Alabama,shares border with,Washington D.C.,21651
Arizona,shares border with,Washington D.C.,21651
California,shares border with,Washington D.C.,21651
Illinois,shares border with,Washington D.C.,21651
Missouri,shares border with,Washington D.C.,21651
Nevada,shares border with,Washington D.C.,21651
New Jersey,shares border with,Washington D.C.,21651
New York,shares border with,Washington D.C.,21651
Alabama,shares border with,Washington D.C.,21651
Arizona,shares border with,Washington D.C.,21651
California,shares border with,Washington D.C.,21651
Illinois,shares border with,Washington D.C.,21651
Missouri,shares border with,Washington D.C.,21651
Nevada,shares border with,Washington D.C.,21651
New Jersey,shares border with,Washington D.C.,21651
New Mexico,shares border with,Washington D.C.,21651
