text,label,fe_id
Two,CARDINAL,11064
Tuesday,DATE,11064
Yuba City,GPE,11064
Janis Lynn Williams,PERSON,11064
58,DATE,11064
Kimberly Ann Yancey,PERSON,11064
53,DATE,11064
Steven George Williams,PERSON,11064
53,DATE,11064
Williams,PERSON,11064
Janis Williams',PERSON,11064
Williams,PERSON,11064
two,CARDINAL,11064
600,CARDINAL,11064
third,ORDINAL,11064
just after 4 p.m.,TIME,11064
Franklin and Pine Street,ORG,11064
Robert Neissner,PERSON,11064
Neissner,PERSON,11064
Rideout Memorial Hospital,FAC,11064
Dawn Rose,PERSON,11064
three,CARDINAL,11064
Two,CARDINAL,11064
Tuesday,DATE,11064
Yuba City,GPE,11064
Janis Lynn Williams,PERSON,11064
58,DATE,11064
Kimberly Ann Yancey,PERSON,11064
53,DATE,11064
Steven George Williams,PERSON,11064
53,DATE,11064
Williams,PERSON,11064
Janis Williams',PERSON,11064
Williams,PERSON,11064
two,CARDINAL,11064
600,CARDINAL,11064
third,ORDINAL,11064
just after 4 p.m.,TIME,11064
Franklin and Pine Street,ORG,11064
Robert Neissner,PERSON,11064
Neissner,PERSON,11064
Neissner,PERSON,11064
Rideout Memorial Hospital,FAC,11064
On Pine,WORK_OF_ART,11064
Dawn Rose,PERSON,11064
three,CARDINAL,11064
