text,label,fe_id
3 p.m.,TIME,26723
Thursday,DATE,26723
DENVER,GPE,26723
Denver,GPE,26723
Highland,FAC,26723
Aug. 31,DATE,26723
this week,DATE,26723
Juan Carlos Macias,PERSON,26723
37,DATE,26723
Tuesday,DATE,26723
Denver Health Medical Center,ORG,26723
Denver,GPE,26723
about 10:30 p.m.,TIME,26723
Aug. 31 near 15th,DATE,26723
Central,ORG,26723
Highland,FAC,26723
Matt Clark,PERSON,26723
two,CARDINAL,26723
shortly after 10 p.m.,TIME,26723
Highland,FAC,26723
One,CARDINAL,26723
1500,CARDINAL,26723
Central,ORG,26723
Macias,NORP,26723
about a minute,TIME,26723
Macias,ORG,26723
at least one,CARDINAL,26723
a few feet,QUANTITY,26723
Clark,PERSON,26723
Clark,PERSON,26723
Macias,ORG,26723
Macias,ORG,26723
