subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,30924
Washington D.C.,twinned administrative body,Maryland,30924
Alabama,shares border with,Washington D.C.,30924
Arizona,shares border with,Washington D.C.,30924
California,shares border with,Washington D.C.,30924
Illinois,shares border with,Washington D.C.,30924
Missouri,shares border with,Washington D.C.,30924
Nevada,shares border with,Washington D.C.,30924
New Jersey,shares border with,Washington D.C.,30924
New York,shares border with,Washington D.C.,30924
Alabama,shares border with,Washington D.C.,30924
Arizona,shares border with,Washington D.C.,30924
California,shares border with,Washington D.C.,30924
Illinois,shares border with,Washington D.C.,30924
Missouri,shares border with,Washington D.C.,30924
Nevada,shares border with,Washington D.C.,30924
New Jersey,shares border with,Washington D.C.,30924
New Mexico,shares border with,Washington D.C.,30924
