subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,22939
Washington D.C.,twinned administrative body,Maryland,22939
Alabama,shares border with,Washington D.C.,22939
Arizona,shares border with,Washington D.C.,22939
California,shares border with,Washington D.C.,22939
Illinois,shares border with,Washington D.C.,22939
Missouri,shares border with,Washington D.C.,22939
Nevada,shares border with,Washington D.C.,22939
New Jersey,shares border with,Washington D.C.,22939
New York,shares border with,Washington D.C.,22939
Alabama,shares border with,Washington D.C.,22939
Arizona,shares border with,Washington D.C.,22939
California,shares border with,Washington D.C.,22939
Illinois,shares border with,Washington D.C.,22939
Missouri,shares border with,Washington D.C.,22939
Nevada,shares border with,Washington D.C.,22939
New Jersey,shares border with,Washington D.C.,22939
New Mexico,shares border with,Washington D.C.,22939
