text,label,fe_id
NYPD,ORG,22041
911,CARDINAL,22041
Brooklyn,GPE,22041
Delroy Morris,ORG,22041
$20 million,MONEY,22041
Angelo Martino,PERSON,22041
July 25,DATE,22041
Williamsburg,GPE,22041
Martino,GPE,22041
NYPD,ORG,22041
Metropolitan Ave,ORG,22041
37-year-old,DATE,22041
Driggs Ave,WORK_OF_ART,22041
Delroy Morris,ORG,22041
Morris,PERSON,22041
two,CARDINAL,22041
Bellevue Hospital,ORG,22041
911,CARDINAL,22041
NYPD,ORG,22041
Martino,GPE,22041
Morris,PERSON,22041
Comptroller’s Office,ORG,22041
first,ORDINAL,22041
Morris,PERSON,22041
Shavonn Tatum,PERSON,22041
Martino,GPE,22041
Tatum,ORG,22041
Friday,DATE,22041
first,ORDINAL,22041
The Daily News,WORK_OF_ART,22041
the day,DATE,22041
five,CARDINAL,22041
afternoon,TIME,22041
Subscriber Terms & Conditions,ORG,22041
More than two months later,DATE,22041
Morris,PERSON,22041
two,CARDINAL,22041
ages 5,DATE,22041
15,CARDINAL,22041
Martino,GPE,22041
General’s Office,ORG,22041
Sanford Rubenstein,PERSON,22041
Martino,GPE,22041
the Daily News,ORG,22041
911,CARDINAL,22041
Brooklyn,GPE,22041
NYPD,ORG,22041
Metropolitan Ave,ORG,22041
Williamsburg,GPE,22041
Delroy Morris,ORG,22041
37,DATE,22041
Driggs Ave,WORK_OF_ART,22041
about 9:25 p.m.,TIME,22041
"Saturday, July 25, 2020",DATE,22041
Dex Sexton,PERSON,22041
46,DATE,22041
one,CARDINAL,22041
Morris,PERSON,22041
50 feet,QUANTITY,22041
Sexton,ORG,22041
Law Department,ORG,22041
NYPD,ORG,22041
