subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,27559
Washington D.C.,twinned administrative body,Maryland,27559
Alabama,shares border with,Washington D.C.,27559
Arizona,shares border with,Washington D.C.,27559
California,shares border with,Washington D.C.,27559
Illinois,shares border with,Washington D.C.,27559
Missouri,shares border with,Washington D.C.,27559
Nevada,shares border with,Washington D.C.,27559
New Jersey,shares border with,Washington D.C.,27559
New York,shares border with,Washington D.C.,27559
Alabama,shares border with,Washington D.C.,27559
Arizona,shares border with,Washington D.C.,27559
California,shares border with,Washington D.C.,27559
Illinois,shares border with,Washington D.C.,27559
Missouri,shares border with,Washington D.C.,27559
Nevada,shares border with,Washington D.C.,27559
New Jersey,shares border with,Washington D.C.,27559
New Mexico,shares border with,Washington D.C.,27559
