subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,29992
Washington D.C.,twinned administrative body,Maryland,29992
Alabama,shares border with,Washington D.C.,29992
Arizona,shares border with,Washington D.C.,29992
California,shares border with,Washington D.C.,29992
Illinois,shares border with,Washington D.C.,29992
Missouri,shares border with,Washington D.C.,29992
Nevada,shares border with,Washington D.C.,29992
New Jersey,shares border with,Washington D.C.,29992
New York,shares border with,Washington D.C.,29992
Alabama,shares border with,Washington D.C.,29992
Arizona,shares border with,Washington D.C.,29992
California,shares border with,Washington D.C.,29992
Illinois,shares border with,Washington D.C.,29992
Missouri,shares border with,Washington D.C.,29992
Nevada,shares border with,Washington D.C.,29992
New Jersey,shares border with,Washington D.C.,29992
New Mexico,shares border with,Washington D.C.,29992
