subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,24676
Washington D.C.,twinned administrative body,Maryland,24676
Alabama,shares border with,Washington D.C.,24676
Arizona,shares border with,Washington D.C.,24676
California,shares border with,Washington D.C.,24676
Illinois,shares border with,Washington D.C.,24676
Missouri,shares border with,Washington D.C.,24676
Nevada,shares border with,Washington D.C.,24676
New Jersey,shares border with,Washington D.C.,24676
New York,shares border with,Washington D.C.,24676
Alabama,shares border with,Washington D.C.,24676
Arizona,shares border with,Washington D.C.,24676
California,shares border with,Washington D.C.,24676
Illinois,shares border with,Washington D.C.,24676
Missouri,shares border with,Washington D.C.,24676
Nevada,shares border with,Washington D.C.,24676
New Jersey,shares border with,Washington D.C.,24676
New Mexico,shares border with,Washington D.C.,24676
