subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,15373
Washington D.C.,twinned administrative body,Maryland,15373
Alabama,shares border with,Washington D.C.,15373
Arizona,shares border with,Washington D.C.,15373
California,shares border with,Washington D.C.,15373
Illinois,shares border with,Washington D.C.,15373
Missouri,shares border with,Washington D.C.,15373
Nevada,shares border with,Washington D.C.,15373
New Jersey,shares border with,Washington D.C.,15373
New York,shares border with,Washington D.C.,15373
Alabama,shares border with,Washington D.C.,15373
Arizona,shares border with,Washington D.C.,15373
California,shares border with,Washington D.C.,15373
Illinois,shares border with,Washington D.C.,15373
Missouri,shares border with,Washington D.C.,15373
Nevada,shares border with,Washington D.C.,15373
New Jersey,shares border with,Washington D.C.,15373
New Mexico,shares border with,Washington D.C.,15373
