subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,16259
Washington D.C.,twinned administrative body,Maryland,16259
Alabama,shares border with,Washington D.C.,16259
Arizona,shares border with,Washington D.C.,16259
California,shares border with,Washington D.C.,16259
Illinois,shares border with,Washington D.C.,16259
Missouri,shares border with,Washington D.C.,16259
Nevada,shares border with,Washington D.C.,16259
New Jersey,shares border with,Washington D.C.,16259
New York,shares border with,Washington D.C.,16259
Alabama,shares border with,Washington D.C.,16259
Arizona,shares border with,Washington D.C.,16259
California,shares border with,Washington D.C.,16259
Illinois,shares border with,Washington D.C.,16259
Missouri,shares border with,Washington D.C.,16259
Nevada,shares border with,Washington D.C.,16259
New Jersey,shares border with,Washington D.C.,16259
New Mexico,shares border with,Washington D.C.,16259
