subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,20150
Washington D.C.,twinned administrative body,Maryland,20150
Alabama,shares border with,Washington D.C.,20150
Arizona,shares border with,Washington D.C.,20150
California,shares border with,Washington D.C.,20150
Illinois,shares border with,Washington D.C.,20150
Missouri,shares border with,Washington D.C.,20150
Nevada,shares border with,Washington D.C.,20150
New Jersey,shares border with,Washington D.C.,20150
New York,shares border with,Washington D.C.,20150
Alabama,shares border with,Washington D.C.,20150
Arizona,shares border with,Washington D.C.,20150
California,shares border with,Washington D.C.,20150
Illinois,shares border with,Washington D.C.,20150
Missouri,shares border with,Washington D.C.,20150
Nevada,shares border with,Washington D.C.,20150
New Jersey,shares border with,Washington D.C.,20150
New Mexico,shares border with,Washington D.C.,20150
