subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,20597
Washington D.C.,twinned administrative body,Maryland,20597
Alabama,shares border with,Washington D.C.,20597
Arizona,shares border with,Washington D.C.,20597
California,shares border with,Washington D.C.,20597
Illinois,shares border with,Washington D.C.,20597
Missouri,shares border with,Washington D.C.,20597
Nevada,shares border with,Washington D.C.,20597
New Jersey,shares border with,Washington D.C.,20597
New York,shares border with,Washington D.C.,20597
Alabama,shares border with,Washington D.C.,20597
Arizona,shares border with,Washington D.C.,20597
California,shares border with,Washington D.C.,20597
Illinois,shares border with,Washington D.C.,20597
Missouri,shares border with,Washington D.C.,20597
Nevada,shares border with,Washington D.C.,20597
New Jersey,shares border with,Washington D.C.,20597
New Mexico,shares border with,Washington D.C.,20597
