subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,17949
Washington D.C.,twinned administrative body,Maryland,17949
Alabama,shares border with,Washington D.C.,17949
Arizona,shares border with,Washington D.C.,17949
California,shares border with,Washington D.C.,17949
Illinois,shares border with,Washington D.C.,17949
Missouri,shares border with,Washington D.C.,17949
Nevada,shares border with,Washington D.C.,17949
New Jersey,shares border with,Washington D.C.,17949
New York,shares border with,Washington D.C.,17949
Alabama,shares border with,Washington D.C.,17949
Arizona,shares border with,Washington D.C.,17949
California,shares border with,Washington D.C.,17949
Illinois,shares border with,Washington D.C.,17949
Missouri,shares border with,Washington D.C.,17949
Nevada,shares border with,Washington D.C.,17949
New Jersey,shares border with,Washington D.C.,17949
New Mexico,shares border with,Washington D.C.,17949
