subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,10470
Washington D.C.,twinned administrative body,Maryland,10470
Alabama,shares border with,Washington D.C.,10470
Arizona,shares border with,Washington D.C.,10470
California,shares border with,Washington D.C.,10470
Illinois,shares border with,Washington D.C.,10470
Missouri,shares border with,Washington D.C.,10470
Nevada,shares border with,Washington D.C.,10470
New Jersey,shares border with,Washington D.C.,10470
New York,shares border with,Washington D.C.,10470
Alabama,shares border with,Washington D.C.,10470
Arizona,shares border with,Washington D.C.,10470
California,shares border with,Washington D.C.,10470
Illinois,shares border with,Washington D.C.,10470
Missouri,shares border with,Washington D.C.,10470
Nevada,shares border with,Washington D.C.,10470
New Jersey,shares border with,Washington D.C.,10470
New Mexico,shares border with,Washington D.C.,10470
