subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,12309
Washington D.C.,twinned administrative body,Maryland,12309
Alabama,shares border with,Washington D.C.,12309
Arizona,shares border with,Washington D.C.,12309
California,shares border with,Washington D.C.,12309
Illinois,shares border with,Washington D.C.,12309
Missouri,shares border with,Washington D.C.,12309
Nevada,shares border with,Washington D.C.,12309
New Jersey,shares border with,Washington D.C.,12309
New York,shares border with,Washington D.C.,12309
Alabama,shares border with,Washington D.C.,12309
Arizona,shares border with,Washington D.C.,12309
California,shares border with,Washington D.C.,12309
Illinois,shares border with,Washington D.C.,12309
Missouri,shares border with,Washington D.C.,12309
Nevada,shares border with,Washington D.C.,12309
New Jersey,shares border with,Washington D.C.,12309
New Mexico,shares border with,Washington D.C.,12309
