text,label,fe_id
2/9/2006 9:57:21 AM EDT,TIME,4895
Incline,ORG,4895
Supreme Court,ORG,4895
Kingsbury Grade,PERSON,4895
two,CARDINAL,4895
Reno,GPE,4895
Wednesday,DATE,4895
Christopher Michael Tallman,PERSON,4895
Kara Kelly,PERSON,4895
John Gresock,PERSON,4895
handcuff,GPE,4895
Tuesday,DATE,4895
10,CARDINAL,4895
Reno,GPE,4895
Ron Donnelly,PERSON,4895
Gresock,PERSON,4895
Tallman,ORG,4895
Kelly,PERSON,4895
Donnelly,PERSON,4895
Kelly,PERSON,4895
Tallman,ORG,4895
Gresock,PERSON,4895
Donnelly,PERSON,4895
Tallman,ORG,4895
25,DATE,4895
Gresock,GPE,4895
Kelly,PERSON,4895
Tallman,ORG,4895
Donnelly,PERSON,4895
Tallman,ORG,4895
Kelly,PERSON,4895
Kelly,PERSON,4895
three,CARDINAL,4895
Tallman,PERSON,4895
Washoe Medical Center,ORG,4895
Tallman,PERSON,4895
Tallman,ORG,4895
Kelly,PERSON,4895
seven-year,DATE,4895
Probation Division,ORG,4895
Gresock,PERSON,4895
one year,DATE,4895
Tallman,ORG,4895
Feb. 2,DATE,4895
November,DATE,4895
Reno,GPE,4895
Tallman,ORG,4895
Oregon,GPE,4895
Earlier this month,DATE,4895
Tallman,ORG,4895
three-year,DATE,4895
one year,DATE,4895
Kelly,PERSON,4895
Gresock,GPE,4895
334-2115,DATE,4895
Secret Witness,PERSON,4895
322-4900,CARDINAL,4895
