subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,28558
Washington D.C.,twinned administrative body,Maryland,28558
Alabama,shares border with,Washington D.C.,28558
Arizona,shares border with,Washington D.C.,28558
California,shares border with,Washington D.C.,28558
Illinois,shares border with,Washington D.C.,28558
Missouri,shares border with,Washington D.C.,28558
Nevada,shares border with,Washington D.C.,28558
New Jersey,shares border with,Washington D.C.,28558
New York,shares border with,Washington D.C.,28558
Alabama,shares border with,Washington D.C.,28558
Arizona,shares border with,Washington D.C.,28558
California,shares border with,Washington D.C.,28558
Illinois,shares border with,Washington D.C.,28558
Missouri,shares border with,Washington D.C.,28558
Nevada,shares border with,Washington D.C.,28558
New Jersey,shares border with,Washington D.C.,28558
New Mexico,shares border with,Washington D.C.,28558
