subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,21418
Washington D.C.,twinned administrative body,Maryland,21418
Alabama,shares border with,Washington D.C.,21418
Arizona,shares border with,Washington D.C.,21418
California,shares border with,Washington D.C.,21418
Illinois,shares border with,Washington D.C.,21418
Missouri,shares border with,Washington D.C.,21418
Nevada,shares border with,Washington D.C.,21418
New Jersey,shares border with,Washington D.C.,21418
New York,shares border with,Washington D.C.,21418
Alabama,shares border with,Washington D.C.,21418
Arizona,shares border with,Washington D.C.,21418
California,shares border with,Washington D.C.,21418
Illinois,shares border with,Washington D.C.,21418
Missouri,shares border with,Washington D.C.,21418
Nevada,shares border with,Washington D.C.,21418
New Jersey,shares border with,Washington D.C.,21418
New Mexico,shares border with,Washington D.C.,21418
