subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,11998
Washington D.C.,twinned administrative body,Maryland,11998
Alabama,shares border with,Washington D.C.,11998
Arizona,shares border with,Washington D.C.,11998
California,shares border with,Washington D.C.,11998
Illinois,shares border with,Washington D.C.,11998
Missouri,shares border with,Washington D.C.,11998
Nevada,shares border with,Washington D.C.,11998
New Jersey,shares border with,Washington D.C.,11998
New York,shares border with,Washington D.C.,11998
Alabama,shares border with,Washington D.C.,11998
Arizona,shares border with,Washington D.C.,11998
California,shares border with,Washington D.C.,11998
Illinois,shares border with,Washington D.C.,11998
Missouri,shares border with,Washington D.C.,11998
Nevada,shares border with,Washington D.C.,11998
New Jersey,shares border with,Washington D.C.,11998
New Mexico,shares border with,Washington D.C.,11998
