text,label,fe_id
Philadelphia,GPE,12843
more than six thousand,CARDINAL,12843
the Philadelphia Police Department,ORG,12843
Deadly Force,ORG,12843
nearly ten-thousand,CARDINAL,12843
the Philadelphia Police Department,ORG,12843
the Philadelphia Police Department,ORG,12843
annual,DATE,12843
Philadelphia Police Department Directives,ORG,12843
Law Enforcement Sensitive,ORG,12843
the Philadelphia Police Department,ORG,12843
the City of Philadelphia,GPE,12843
Philadelphia,GPE,12843
One,CARDINAL,12843
Philadelphia,GPE,12843
the past five years,DATE,12843
OIS,ORG,12843
the Police Department’s Use of Force Review Board,ORG,12843
UFRB,ORG,12843
U.F.R.B.,GPE,12843
Organizational Services,ORG,12843
Office of Professional Responsibility,ORG,12843
2017,DATE,12843
PS,ORG,12843
OIS,ORG,12843
