subject,predicate,object,fe_id
Catalina Ortiz,date of death,"Oct 13, 2013",13538
Catalina Ortiz,date of death,"Oct 13, 2013",13538
Catalina Ortiz,date of death,"Oct 13, 2013",13538
Catalina Ortiz,place of death,"Lorain, Ohio",13538
Catalina Ortiz,date of death,"Oct 13, 2013",13538
Catalina Ortiz,date of death,"Oct 13, 2013",13538
Catalina Ortiz,place of death,"Lorain, Ohio",13538
Catalina Ortiz,date of death,"Oct 13, 2013",13538
Catalina Ortiz,date of death,"Oct 13, 2013",13538
Catalina Ortiz,date of death,"Oct 13, 2013",13538
Catalina Ortiz,date of death,"Oct 13, 2013",13538
Catalina Ortiz,date of death,"Oct 13, 2013",13538
