url,archive
http://www.local8now.com/content/news/KCSO-responding-to-an-incident-at-Woodhaven-subdivision-423945073.html,https://web.archive.org/web/20170524011510/http://www.local8now.com/content/news/KCSO-responding-to-an-incident-at-Woodhaven-subdivision-423945073.html
http://www.fox25boston.com/news/barricaded-suspect-dead-after-firing-shots-at-officers-during-chelsea-standoff/525511708,https://web.archive.org/web/20170523080614/http://www.fox25boston.com/news/barricaded-suspect-dead-after-firing-shots-at-officers-during-chelsea-standoff/525511708
https://www.recordonline.com/news/20170821/no-charges-for-police-officer-in-maybrook-shooting,https://web.archive.org/web/20170825095016/http://www.recordonline.com/news/20170821/no-charges-for-police-officer-in-maybrook-shooting
https://www.ajc.com/news/crime--law/search-for-suspect-crash-after-car-lands-pond-killed/X8VTPYwswQUGtZrkcirb4J/,https://web.archive.org/web/20170517034640/http://www.ajc.com/news/crime--law/search-for-suspect-crash-after-car-lands-pond-killed/X8VTPYwswQUGtZrkcirb4J/
https://www.ajc.com/news/crime--law/search-for-suspect-crash-after-car-lands-pond-killed/X8VTPYwswQUGtZrkcirb4J/,https://web.archive.org/web/20170517034640/http://www.ajc.com/news/crime--law/search-for-suspect-crash-after-car-lands-pond-killed/X8VTPYwswQUGtZrkcirb4J/
https://www.ajc.com/news/crime--law/search-for-suspect-crash-after-car-lands-pond-killed/X8VTPYwswQUGtZrkcirb4J/,https://web.archive.org/web/20170517034640/http://www.ajc.com/news/crime--law/search-for-suspect-crash-after-car-lands-pond-killed/X8VTPYwswQUGtZrkcirb4J/
http://www.abc17news.com/news/highway-patrol-confirms-fatal-officer-involved-shooting-in-columbia-suspect-identified/498416615,https://web.archive.org/web/20170514201244/http://www.abc17news.com/news/highway-patrol-confirms-fatal-officer-involved-shooting-in-columbia-suspect-identified/498416615
http://kron4.com/2017/05/12/man-tased-by-police-dies-after-altercation-at-rohnert-park-budget-inn-hotel/,https://web.archive.org/web/20170513054346/http://kron4.com/2017/05/12/man-tased-by-police-dies-after-altercation-at-rohnert-park-budget-inn-hotel/
http://www.dispatch.com/news/20170513/police-chief-two-others-killed-in-shooting-suspect-dead,https://web.archive.org/web/20170513114107/http://www.dispatch.com/news/20170513/police-chief-two-others-killed-in-shooting-suspect-dead
http://www.dispatch.com/news/20170513/police-chief-two-others-killed-in-shooting-suspect-dead,https://web.archive.org/web/20170513114107/http://www.dispatch.com/news/20170513/police-chief-two-others-killed-in-shooting-suspect-dead
http://www.dispatch.com/news/20170513/police-chief-two-others-killed-in-shooting-suspect-dead,https://web.archive.org/web/20170513114107/http://www.dispatch.com/news/20170513/police-chief-two-others-killed-in-shooting-suspect-dead
http://www.khou.com/news/local/2-off-duty-deputies-involved-in-deadly-shooting-in-ne-harris-county-1/439104111,https://web.archive.org/web/20170512115858/http://www.khou.com/news/local/2-off-duty-deputies-involved-in-deadly-shooting-in-ne-harris-county-1/439104111
http://www.13wmaz.com/news/local/update-fatal-peach-co-police-chase-initiated-by-911-call/439267725,
http://www.wfaa.com/news/arlington-police-shoot-man-during-standoff/438974686,https://web.archive.org/web/20170512093524/http://www.wfaa.com/news/arlington-police-shoot-man-during-standoff/438974686
http://www.kmov.com/story/35395160/woman-shot-killed-in-holly-hills-neighborhood,https://web.archive.org/web/20170510183153/http://www.kmov.com/story/35395160/woman-shot-killed-in-holly-hills-neighborhood
https://www.wltz.com/2017/11/15/grand-jury-clears-phenix-city-officer-deadly-shooting/,https://web.archive.org/web/20190703090334/https://www.wltz.com/2017/11/15/grand-jury-clears-phenix-city-officer-deadly-shooting/
http://www.kvue.com/news/local/one-dead-after-officer-involved-shooting-in-downtown-austin/437567270,https://web.archive.org/web/20170507141808/http://www.kvue.com/news/local/one-dead-after-officer-involved-shooting-in-downtown-austin/437567270
http://www.ajc.com/news/crime--law/update-man-dead-after-firing-police-officer-peachtree-city/5C9K420A9Aj2AG3InajhUO/,
http://www.khou.com/news/local/texas/dallas-pd-reports-active-shooter-firefighter-reportedly-shot/435603406,https://web.archive.org/web/20170501204049/http://www.khou.com/news/local/texas/dallas-pd-reports-active-shooter-firefighter-reportedly-shot/435603406
http://www.khou.com/news/crime/conroe-pd-one-dead-after-shooting-inside-home/435750489,https://web.archive.org/web/20170502024154/http://www.khou.com/news/crime/conroe-pd-one-dead-after-shooting-inside-home/435750489
http://www.wfaa.com/news/fwpd-woman-shot-multiple-times-killed-in-mall-parking-lot/435801716,https://web.archive.org/web/20170502040310/http://www.wfaa.com/news/fwpd-woman-shot-multiple-times-killed-in-mall-parking-lot/435801716
http://www.firstcoastnews.com/news/crime/police-investigate-swat-situation-in-northwest-jacksonville/435389213,
https://www.abqjournal.com/1093758/sfpd-officer-cleared-in-april-fatal-shooting.html,https://web.archive.org/web/20171116211755/https://www.abqjournal.com/1093758/sfpd-officer-cleared-in-april-fatal-shooting.html
http://www.dispatch.com/news/20170426/man-fatally-shot-by-columbus-police-officer-during-traffic-stop,
http://www.channel3000.com/news/2-deputies-on-leave-after-man-shoots-himself-during-eviction/464305036,https://web.archive.org/web/20170502160153/http://www.channel3000.com/news/2-deputies-on-leave-after-man-shoots-himself-during-eviction/464305036
http://www.startribune.com/modest-memorial-in-st-paul-marks-where-driver-died-in-crash-with-police-in-pursuit/420247953/,https://web.archive.org/web/20170425210345/http://www.startribune.com/modest-memorial-in-st-paul-marks-where-driver-died-in-crash-with-police-in-pursuit/420247953/
https://www.journal-news.com/news/man-fatally-shot-hamilton-police-officer-mentally-disturbed/sXIjSXECnLfy1e2sU8fWLL/,https://web.archive.org/web/20170501231335/http://www.journal-news.com/news/man-fatally-shot-hamilton-police-officer-mentally-disturbed/sXIjSXECnLfy1e2sU8fWLL/
https://www.abqjournal.com/991094/boy-injured-in-crash-with-officer-to-be-taken-off-life-support-family-says.html,https://web.archive.org/web/20170421125906/https://www.abqjournal.com/991094/boy-injured-in-crash-with-officer-to-be-taken-off-life-support-family-says.html
http://www.goerie.com/news/20170418/police-cleveland-facebook-killer-kills-self-in-erie,https://web.archive.org/web/20170418154441/http://www.goerie.com/news/20170418/police-cleveland-facebook-killer-kills-self-in-erie
http://www.wkyc.com/news/local/ashtabula-county/man-dies-after-ashtabula-county-sheriff-deputy-involved-shooting/431620055,
https://thesubtimes.com/2017/08/04/prosecutor-finds-deputies-use-of-deadly-force-lawful/,https://web.archive.org/web/20170804235344/http://thesubtimes.com/2017/08/04/prosecutor-finds-deputies-use-of-deadly-force-lawful/
"http://herald-citizen.com/stories/da-says-officer-deputy-justified-in-shooting,21545","https://web.archive.org/web/20170601212056/http://www.herald-citizen.com/stories/da-says-officer-deputy-justified-in-shooting,21545"
http://www.readingeagle.com/news/article/man-dies-after-reading-police-use-taser-on-him,https://web.archive.org/web/20170413125750/http://www.readingeagle.com/news/article/man-dies-after-reading-police-use-taser-on-him
http://www.krdo.com/news/state-patrol-2-killed-in-head-on-collision-north-of-penrose/445336825,https://web.archive.org/web/20170415075851/http://www.krdo.com/news/state-patrol-2-killed-in-head-on-collision-north-of-penrose/445336825
http://www.krdo.com/news/state-patrol-2-killed-in-head-on-collision-north-of-penrose/445336825,https://web.archive.org/web/20170415075851/http://www.krdo.com/news/state-patrol-2-killed-in-head-on-collision-north-of-penrose/445336825
https://www.seacoastonline.com/news/20170411/police-investigate-shooting-suicide,https://web.archive.org/web/20170412132909/http://www.seacoastonline.com/news/20170411/police-investigate-shooting-suicide
https://www.news-herald.com/news/ohio/authorities-investigate-apparent-suicide-by-cop-in-madison-township/article_313988f7-3990-5906-9c56-3802fbf43c0d.html,
https://www.dispatch.com/news/20171208/no-charges-for-officer-who-killed-bb-gun-wielding-patient-in-hospital-shooting,
https://www.nbc-2.com/story/35030202/port-charlotte-standoff-ends-after-man-kills-himself,https://web.archive.org/web/20170330235648/http://www.nbc-2.com/story/35030202/port-charlotte-standoff-ends-after-man-kills-himself
https://www.rrstar.com/news/20170802/jo-daviess-states-attorney-stockton-officer-justified-in-deadly-shooting,
http://www.wusa9.com/news/local/police-investigate-fatal-officer-involved-shooting-in-montgomery-village/426068530,https://web.archive.org/web/20170328072345/http://www.wusa9.com/news/local/police-investigate-fatal-officer-involved-shooting-in-montgomery-village/426068530
http://wdtn.com/2017/03/27/car-accident-in-harrison-township-closes-n-dixie-drive/,https://web.archive.org/web/20170327232213/http://wdtn.com/2017/03/27/car-accident-in-harrison-township-closes-n-dixie-drive/
http://www.mcall.com/news/local/police/mc-allentown-fatal-shooting-20170325-story.html,https://web.archive.org/web/20170325123940/http://www.mcall.com/news/local/police/mc-allentown-fatal-shooting-20170325-story.html
http://www.thv11.com/news/local/nlr-police-chase-ends-in-officer-involved-shooting-suspect-dead/424989517,https://web.archive.org/web/20170323214605/http://www.thv11.com/news/local/nlr-police-chase-ends-in-officer-involved-shooting-suspect-dead/424989517
https://kadn.com/family-member-who-witnessed-cousin-shot-to-death-speaks-out/,
http://www.king5.com/news/local/police-shoot-machete-wielding-man-in-des-moines/424872463,https://web.archive.org/web/20170323113930/http://www.king5.com/news/local/police-shoot-machete-wielding-man-in-des-moines/424872463
http://www.king5.com/news/local/suspect-dies-during-domestic-violence-altercation-with-police/424540340,https://web.archive.org/web/20170322140609/http://www.king5.com/news/local/suspect-dies-during-domestic-violence-altercation-with-police/424540340
http://www.news-journalonline.com/news/20170319/police-1-man-killed-in-deland-in-officer-involved-shooting,https://web.archive.org/web/20170320014942/http://www.news-journalonline.com/news/20170319/police-1-man-killed-in-deland-in-officer-involved-shooting
http://www.ksdk.com/news/local/officer-involved-shooting-leaves-1-man-dead/423730926,https://web.archive.org/web/20170319162844/http://www.ksdk.com/news/local/officer-involved-shooting-leaves-1-man-dead/423730926
http://www.buttecounty.net/da/Phillips%20OIS%20-%20Final%20Report.pdf,https://web.archive.org/web/20201018031247/http://www.buttecounty.net/da/Phillips%20OIS%20-%20Final%20Report.pdf
http://www.wjhg.com/content/news/416191873.html,https://web.archive.org/web/20170315082021/http://www.wjhg.com/content/news/416191873.html
https://local.nixle.com/alert/5874923/,https://web.archive.org/web/20210702191532/https://local.nixle.com/alert/5874923/
https://www.coveringkaty.com/news/crime/evading-arrest-nothing-new-to-kingsland-crash-victim/article_f0568cbb-cf89-5eb8-aff6-d3c3468647bc.html,
https://www.davisenterprise.com/local-news/crime-fire-courts/teen-crash-victim-idd/,https://web.archive.org/web/20170307081706/http://www.davisenterprise.com/local-news/crime-fire-courts/teen-crash-victim-idd/
http://www.wcnc.com/news/crime/suspect-killed-by-shelby-officer-police-say/415355405,https://web.archive.org/web/20170227151021/http://www.wcnc.com/news/crime/suspect-killed-by-shelby-officer-police-say/415355405
https://www.recordnet.com/news/20170228/new-details-emerge-after-popular-restaurant-owner-killed-in-officer-involved-shooting,https://web.archive.org/web/20170301055930/http://www.recordnet.com/news/20170228/new-details-emerge-after-popular-restaurant-owner-killed-in-officer-involved-shooting
http://www.readingeagle.com/news/article/reading-man-fatally-shot-by-police-officer&template=mobileart,https://web.archive.org/web/20170902021334/http://www.readingeagle.com/news/article/reading-man-fatally-shot-by-police-officer&template=mobileart
https://www.dispatch.com/news/20170224/south-side-man-pointing-gun-fatally-shot-by-columbus-police,https://web.archive.org/web/20170225070825/http://www.dispatch.com/news/20170224/south-side-man-pointing-gun-fatally-shot-by-columbus-police
https://www.washoecounty.us/da/files/Report%20on%20February%2023%202017%20OIS.pdf,https://web.archive.org/web/20210810181303/https://www.washoecounty.us/da/files/Report%20on%20February%2023%202017%20OIS.pdf
http://www.statesman.com/news/local/woman-killed-reported-officer-involved-shooting-south-austin-officials-say/Gnoqlah2YhhYZd85J6QnPK/,
http://www.wtsp.com/news/deputy-involved-shooting-reported-in-hernando/410103018,
https://www.record-courier.com/news/20171206/metro-swat-hudson-cop-cleared-in-kent-shooting,https://web.archive.org/web/20171222152315/http://www.record-courier.com/news/20171206/metro-swat-hudson-cop-cleared-in-kent-shooting
http://www.kvue.com/news/local/officer-involved-shooting-in-del-valle/408690891,https://web.archive.org/web/20170215233051/http://www.kvue.com/news/local/officer-involved-shooting-in-del-valle/408690891
http://www.kvue.com/news/local/officer-involved-shooting-in-del-valle/408690891,https://web.archive.org/web/20170215233051/http://www.kvue.com/news/local/officer-involved-shooting-in-del-valle/408690891
http://www.tristatehomepage.com/news/local-news/suspect-hurt-in-shootout-with-isp-in-vincennes/656138153,https://web.archive.org/web/20170215085226/http://www.tristatehomepage.com/news/local-news/suspect-hurt-in-shootout-with-isp-in-vincennes/656138153
http://www.wbir.com/news/local/knox-co-officials-responding-to-shooting-at-turkey-creek/408098412,
http://www.keyt.com/news/man-killed-by-sheriffs-deputies-in-santa-barbara-identified/331171899,https://web.archive.org/web/20170213213416/http://www.keyt.com/news/man-killed-by-sheriffs-deputies-in-santa-barbara-identified/331171899
https://www.kitv.com/story/34496255/the-driver-shot-dead-by-police-has-been-identified,https://web.archive.org/web/20170214060937/http://www.kitv.com/story/34496255/the-driver-shot-dead-by-police-has-been-identified
http://www.kvia.com/crime/possible-shooting-in-east-el-paso-police-on-their-way/328172193,https://web.archive.org/web/20170212051549/http://www.kvia.com/crime/possible-shooting-in-east-el-paso-police-on-their-way/328172193
http://njccpo.org/011718-officer-involved-shooting-investigation-darryl-fuqua-city-of-bridgeton/,
http://www.wkyc.com/news/local/ashtabula-county/officer-involved-shooting-in-geneva-township/404679110,
http://www.journalgazette.net/news/local/police-fire/Huntington-man-critical-after-pursuit-over-stolen-SUV--police-investigate-armed-robbery-17697297,https://web.archive.org/web/20170315060236/http://www.journalgazette.net/news/local/police-fire/Huntington-man-critical-after-pursuit-over-stolen-SUV--police-investigate-armed-robbery-17697297
http://www.whio.com/news/local/suspect-shot-englewood-officer-died-multiple-gunshot-wounds/tzxNLkzR6txCkXFQBmykUO/,
http://www.11alive.com/news/local/norcross/teen-struck-by-gwinnett-police-car-dies/401202703,
http://www.cbs7.com/content/news/412052173.html,https://web.archive.org/web/20170128224246/http://www.cbs7.com/content/news/412052173.html
http://www.ajc.com/news/traffic/update-truck-driver-chase-that-ended-deadly-head-crash/obstVYuPJ7HaK8RxJYJs1J/,https://web.archive.org/web/20170219011927/http://www.ajc.com/news/traffic/update-truck-driver-chase-that-ended-deadly-head-crash/obstVYuPJ7HaK8RxJYJs1J/
http://www.ajc.com/news/traffic/update-truck-driver-chase-that-ended-deadly-head-crash/obstVYuPJ7HaK8RxJYJs1J/,https://web.archive.org/web/20170219011927/http://www.ajc.com/news/traffic/update-truck-driver-chase-that-ended-deadly-head-crash/obstVYuPJ7HaK8RxJYJs1J/
https://www.thisweeknews.com/news/20170213/officer-involved-shooting-police-answered-frequent-calls-to-toy-road-home,https://web.archive.org/web/20181127035746/http://www.thisweeknews.com/news/20170213/officer-involved-shooting-police-answered-frequent-calls-to-toy-road-home
https://www.localmemphis.com/news/local-news/investigators-suspect-killed-after-shooting-two-desoto-county-deputies-identified/,
http://www.sj-r.com/news/20170123/springfield-man-shot-killed-by-police-officer-during-altercation,https://web.archive.org/web/20170125142447/http://www.sj-r.com/news/20170123/springfield-man-shot-killed-by-police-officer-during-altercation
http://www.wwltv.com/news/local/jefferson/mentally-ill-man-fatally-shot-after-charging-at-police/392077868,https://web.archive.org/web/20170219215552/http://www.wwltv.com/news/local/jefferson/mentally-ill-man-fatally-shot-after-charging-at-police/392077868
http://chicago.suntimes.com/news/off-duty-robbins-police-officer-shoots-kills-robbery-suspect/,https://web.archive.org/web/20170120142917/http://chicago.suntimes.com/news/off-duty-robbins-police-officer-shoots-kills-robbery-suspect/
http://www.kesq.com/news/crime/police-responding-to-twentynine-palms-shooting/273971220,https://web.archive.org/web/20170118150921/http://www.kesq.com/news/crime/police-responding-to-twentynine-palms-shooting/273971220
http://www.11alive.com/news/local/officer-involved-shooting-investigation-underway-in-fayette-co/386633926,
https://www.daily-jeff.com/news/20170116/guernsey-county-assault-followed-by-suicide,
http://www.daytondailynews.com/news/local/dead-jail-and-woman-the-lam-after-moraine-pursuit-incident/AVVXZvSgxqPZ0GypQFVpBK/,https://web.archive.org/web/20170115154330/http://www.daytondailynews.com/news/local/dead-jail-and-woman-the-lam-after-moraine-pursuit-incident/AVVXZvSgxqPZ0GypQFVpBK/
http://www.ocala.com/news/20170112/man-fatally-shot-in-confrontation-with-police-at-ocala-hotel,https://web.archive.org/web/20170113003732/http://www.ocala.com/news/20170112/man-fatally-shot-in-confrontation-with-police-at-ocala-hotel
http://www.wtoc.com/story/34229642/man-dies-after-arrest-by-columbus-pd-family-considers-lawsuit,https://web.archive.org/web/20170112173457/http://www.wtoc.com/story/34229642/man-dies-after-arrest-by-columbus-pd-family-considers-lawsuit
http://www.mystatesman.com/news/crime--law/family-awaits-answers-months-after-son-fatal-shooting-police-car/yN920fo89NpY2VCpcJwyCK/,https://web.archive.org/web/20170501181209/http://www.mystatesman.com/news/crime--law/family-awaits-answers-months-after-son-fatal-shooting-police-car/yN920fo89NpY2VCpcJwyCK/
http://www.wusa9.com/news/local/man-dies-after-police-involved-shooting-in-howard-county/383409128,https://web.archive.org/web/20170107175956/http://www.wusa9.com/news/local/man-dies-after-police-involved-shooting-in-howard-county/383409128
http://www.12news.com/news/local/valley/assault-suspect-dies-in-phoenix-police-custody-after-fight-with-officers/382135005,https://web.archive.org/web/20170105181925/http://www.12news.com/news/local/valley/assault-suspect-dies-in-phoenix-police-custody-after-fight-with-officers/382135005
https://www.news-journal.com/news/2017/jan/03/officer-involved-shooting-reported-upshur-county/,https://web.archive.org/web/20170104074853/https://www.news-journal.com/news/2017/jan/03/officer-involved-shooting-reported-upshur-county/
http://www.ajc.com/news/crime--law/cherokee-county-police-chase-ends-with-driver-fatally-shot-officer-wounded/ccnNLcAXEfvvkIicNUslYL/,https://web.archive.org/web/20170102171950/http://www.ajc.com/news/crime--law/cherokee-county-police-chase-ends-with-driver-fatally-shot-officer-wounded/ccnNLcAXEfvvkIicNUslYL/
https://www.palmbeachpost.com/news/crime--law/family-ricky-widden-sues-pbso-over-his-december-shooting-death/XFEOd4xvyGKGLQtyMXqYPL/,https://web.archive.org/web/20210506064516/https://www.palmbeachpost.com/news/crime--law/family-ricky-widden-sues-pbso-over-his-december-shooting-death/XFEOd4xvyGKGLQtyMXqYPL/
http://wfla.com/2016/12/28/police-subdue-naked-man-jumping-on-cars-in-tampa/,https://web.archive.org/web/20161229010729/http://wfla.com/2016/12/28/police-subdue-naked-man-jumping-on-cars-in-tampa/
http://www.khou.com/news/crime/officer-involved-shooting-reported-in-brazoria-co/379304180,https://web.archive.org/web/20161227214324/http://www.khou.com/news/crime/officer-involved-shooting-reported-in-brazoria-co/379304180
http://www.khou.com/news/crime/hcso-standoff-with-driver-ends-when-man-shoots-kills-himself/379041965,https://web.archive.org/web/20161227120232/http://www.khou.com/news/crime/hcso-standoff-with-driver-ends-when-man-shoots-kills-himself/379041965
http://www.wusa9.com/news/local/dc/man-seriously-injured-in-dc-officer-involved-shooting/377904065,https://web.archive.org/web/20161225225655/http://www.wusa9.com/news/local/dc/man-seriously-injured-in-dc-officer-involved-shooting/377904065
http://www.firstcoastnews.com/news/local/investigation-underway-after-officer-involved-shooting-in-middleburg/377893189,
http://www.ktvz.com/news/bend-police-shoot-kill-driver-in-downtown-traffic-stop/230221202,https://web.archive.org/web/20161224101616/http://www.ktvz.com/news/bend-police-shoot-kill-driver-in-downtown-traffic-stop/230221202
https://www.recordnet.com/news/20161228/details-emerge-in-fatal-deputy-involved-shooting,https://web.archive.org/web/20161229023230/http://www.recordnet.com/news/20161228/details-emerge-in-fatal-deputy-involved-shooting
http://www.wcnc.com/news/local/police-chase-of-teenagers-driving-stolen-car-ends-in-fatal-crash/370770692,https://web.archive.org/web/20161215173808/http://www.wcnc.com/news/local/police-chase-of-teenagers-driving-stolen-car-ends-in-fatal-crash/370770692
http://www.wsmv.com/story/34037391/police-officer-shot-in-north-nashville-suspect-barricaded-inside-cumberland-inn,https://web.archive.org/web/20161214190241/http://www.wsmv.com/story/34037391/police-officer-shot-in-north-nashville-suspect-barricaded-inside-cumberland-inn
https://www.kvia.com/news/new-mexico/911-calls-reveal-man-shot-and-killed-by-lcpd-officers-suffering-from-ptsd-argued-with-wife/251731151,https://web.archive.org/web/20170107002138/http://www.kvia.com/news/new-mexico/911-calls-reveal-man-shot-and-killed-by-lcpd-officers-suffering-from-ptsd-argued-with-wife/251731151
http://www.wtsp.com/news/crime/deputy-not-hurt-in-shooting-at-brandon-walmart/362274329,
http://wate.com/2016/11/20/knoxville-man-dies-after-police-chase-jumping-off-bridge/,https://web.archive.org/web/20161120135021/http://wate.com/2016/11/20/knoxville-man-dies-after-police-chase-jumping-off-bridge/
http://www.12news.com/news/local/arizona/casa-grande-man-with-machete-shot-killed-by-police/353965824,https://web.archive.org/web/20161120080653/http://www.12news.com/news/local/arizona/casa-grande-man-with-machete-shot-killed-by-police/353965824
http://www.stjosephpost.com/2017/04/19/prosecutor-meth-and-not-taser-caused-mans-death-during-strike-force-arrest/,https://web.archive.org/web/20170429174941/http://www.stjosephpost.com/2017/04/19/prosecutor-meth-and-not-taser-caused-mans-death-during-strike-force-arrest/
https://www.dispatch.com/news/20161116/man-who-died-after-police-chase-into-delaware-county-shot-himself,https://web.archive.org/web/20170501140254/http://www.dispatch.com/news/20161116/man-who-died-after-police-chase-into-delaware-county-shot-himself
http://www.11alive.com/news/local/mcdonough/man-dies-after-police-tasing-in-mcdonough/352402552,
https://www.hayspost.com/2016/11/08/ellis-co-attorney-driver-dies-at-the-scene-of-deputy-involved-shooting-north-of-hays/,https://web.archive.org/web/20161109151358/https://www.hayspost.com/2016/11/08/ellis-co-attorney-driver-dies-at-the-scene-of-deputy-involved-shooting-north-of-hays/
http://www.abc12.com/content/news/Detroit-police-Man-kills-self-after-officer-fires-at-him-400271421.html,https://web.archive.org/web/20161108170700/http://www.abc12.com/content/news/Detroit-police-Man-kills-self-after-officer-fires-at-him-400271421.html
http://salpostmedia.com/MrLaurentJr.pdf,
http://www.houmatoday.com/news/20161102/terrebonne-deputy-kills-man-who-shot-himself-then-pointed-gun-at-officer,https://web.archive.org/web/20161102205940/http://www.houmatoday.com/news/20161102/terrebonne-deputy-kills-man-who-shot-himself-then-pointed-gun-at-officer
http://www.recordnet.com/news/20161102/masked-man-killed-by-off-duty-sj-deputy,https://web.archive.org/web/20161102161436/http://www.recordnet.com/news/20161102/masked-man-killed-by-off-duty-sj-deputy
http://www.cbs7.com/content/news/399194741.html,https://web.archive.org/web/20161031162204/http://www.cbs7.com/content/news/399194741.html
https://www.sacda.org/files/7015/1266/9856/OIS_--_King.pdf,
http://www.walb.com/story/33503283/gbi-man-dead-in-elberton-officer-involved-shooting,https://web.archive.org/web/20161029112241/http://www.walb.com/story/33503283/gbi-man-dead-in-elberton-officer-involved-shooting
http://www.unionleader.com/crime/update-man-takes-own-life-in-hampton-motel-room-after-shooting-at-police-20161028,https://web.archive.org/web/20161029003541/http://www.unionleader.com/crime/update-man-takes-own-life-in-hampton-motel-room-after-shooting-at-police-20161028
http://www.koaa.com/story/33454346/search-for-murder-suspects-leads-to-deadly-officer-involved-shooting,https://web.archive.org/web/20161023151302/http://www.koaa.com/story/33454346/search-for-murder-suspects-leads-to-deadly-officer-involved-shooting
https://www.bentoncourier.com/content/judge-dismisses-suit-officer-involved-shooting-case,
http://www.macombdaily.com/general-news/20161017/shelby-township-man-dead-after-barricading-self-inside-mobile-home,https://web.archive.org/web/20161018224201/http://www.macombdaily.com/general-news/20161017/shelby-township-man-dead-after-barricading-self-inside-mobile-home
http://wrbl.com/2016/10/15/woman-shot-and-killed-at-home-in-lee-county-multiple-law-enforcement-agencies-investigating-murder/,https://web.archive.org/web/20161016041030/http://wrbl.com/2016/10/15/woman-shot-and-killed-at-home-in-lee-county-multiple-law-enforcement-agencies-investigating-murder/
http://www.12newsnow.com/news/local/one-person-shot-dead-following-disturbance-in-parking-lot-outside-of-madisons-bar-and-grill/335953492,https://web.archive.org/web/20161017002303/http://www.12newsnow.com/news/local/one-person-shot-dead-following-disturbance-in-parking-lot-outside-of-madisons-bar-and-grill/335953492
https://sfdistrictattorney.org/sites/default/files/McWherter%20IIB%20Closing%20Report%20Final%201_1.pdf,https://web.archive.org/web/20191114035503/http://sfdistrictattorney.org/sites/default/files/McWherter%20IIB%20Closing%20Report%20Final%201_1.pdf
http://www.journalgazette.net/news/local/police-fire/Man-with-knife-killed-by-police-15683989,
https://www.wane.com/news/local-news/fwpd-involved-in-hostage-situation/1000543931,
http://www.wtsp.com/news/suspect-shot-by-hillsborough-deputy-after-crash/329024293,
https://www.dispatch.com/news/20170718/grand-jury-decides-not-to-indict-officers-in-fatal-shooting,https://web.archive.org/web/20180218210641/http://www.dispatch.com/news/20170718/grand-jury-decides-not-to-indict-officers-in-fatal-shooting
https://www.abqjournal.com/884716/2-kingman-police-officers-cleared-in-fatal-shooting.html,
https://www.baltimoresun.com/news/maryland/baltimore-county/bs-md-shooting-id-0925-20160924-story.html,https://web.archive.org/web/20160926160142/http://www.baltimoresun.com/news/maryland/baltimore-county/bs-md-shooting-id-0925-20160924-story.html
http://www.whio.com/news/crime--law/released-deadly-englewood-standoff/sS0Cc4tKJw84MkFMbzSNiI/,https://web.archive.org/web/20160924205941/http://www.whio.com/news/crime--law/released-deadly-englewood-standoff/sS0Cc4tKJw84MkFMbzSNiI/
http://www.deseretnews.com/article/865663129/Police-car-hits-pedestrian-on-dark-street-killing-him.html?pg=all,https://web.archive.org/web/20161001220927/http://www.deseretnews.com/article/865663129/Police-car-hits-pedestrian-on-dark-street-killing-him.html?pg=all
https://www.hernandosun.com/shooting_woodland_waters_20160915,https://web.archive.org/web/20160924184630/https://hernandosun.com/shooting_woodland_waters_20160915
http://www.king5.com/news/local/police-investigate-officer-involved-shooting-in-auburn/316387138,https://web.archive.org/web/20160911181917/http://www.king5.com/news/local/police-investigate-officer-involved-shooting-in-auburn/316387138
http://www.americanpress.com/20160908-Moss-Bluff-Pursuit,https://web.archive.org/web/20160909175730/http://www.americanpress.com/20160908-Moss-Bluff-Pursuit
https://www.kxan.com/news/local/austin/man-shot-killed-for-pointing-gun-at-austin-police-officers-is-identified/994999161,
http://www.wkyc.com/news/crime/victim-suspected-shooter-identified-in-twinsburg-shooting-case/313508787,
http://www.wpsdlocal6.com/story/33009581/officer-involved-shooting-leaves-person-dead-in-brookport,https://web.archive.org/web/20160904165745/http://www.wpsdlocal6.com/story/33009581/officer-involved-shooting-leaves-person-dead-in-brookport
http://www.recordnet.com/news/20160831/driver-collides-with-stockton-police-suv-dies,https://web.archive.org/web/20160902010134/http://www.recordnet.com/news/20160831/driver-collides-with-stockton-police-suv-dies
http://www.mystateline.com/news/friends-family-of-girl-killed-in-police-chase-crash-react,https://web.archive.org/web/20160902133911/http://www.mystateline.com/news/friends-family-of-girl-killed-in-police-chase-crash-react
http://www.clarkcountynv.gov/district-attorney/Documents/OIS%20Report-Gibbon-RELEASED.pdf,
https://www.idahopress.com/news/local/kuna-teen-dies-after-standoff-with-police/article_9e4ed03f-14f2-563e-a33d-b6debe007f83.html,https://web.archive.org/web/20160929204332/http://www.idahopress.com/news/local/kuna-teen-dies-after-standoff-with-police/article_9e4ed03f-14f2-563e-a33d-b6debe007f83.html
https://www.ktvz.com/news/deschutes-da-redmond-officer-justified-in-fatal-encounter/88391418,https://web.archive.org/web/20160930041212/http://www.ktvz.com/news/deschutes-da-redmond-officer-justified-in-fatal-encounter/88391418
http://www.dallasnews.com/news/local-news/20160824-suspect-shot-by-police-after-traffic-stop-in-west-oak-cliff.ece,https://web.archive.org/web/20160825183053/http://www.dallasnews.com/news/local-news/20160824-suspect-shot-by-police-after-traffic-stop-in-west-oak-cliff.ece
