text,label,fe_id
Amanda Bivens Killed.jpg,ORG,17990
Amanda Bivens,ORG,17990
40,DATE,17990
"Friday, July 29, 2016",DATE,17990
three,CARDINAL,17990
Homewood,GPE,17990
Homewood,GPE,17990
Friday,DATE,17990
afternoon,TIME,17990
Homewood,GPE,17990
40-year-old,DATE,17990
Amanda Bivens,ORG,17990
Chattanooga,PRODUCT,17990
two,CARDINAL,17990
Tennessee,GPE,17990
Georgia,GPE,17990
John Lecroy,PERSON,17990
John Lecroy,PERSON,17990
Amanda Bivens,ORG,17990
one,CARDINAL,17990
Lecroy,PERSON,17990
about 2:15 p.m.,TIME,17990
Friday,DATE,17990
Marathon,PRODUCT,17990
West Valley Avenue,LOC,17990
Vulcan Road,FAC,17990
Bivens,PERSON,17990
Marco Xpress,PERSON,17990
Homewood,GPE,17990
Bivens,PERSON,17990
Homewood,GPE,17990
Sgt,PERSON,17990
Keith Peterson,PERSON,17990
three,CARDINAL,17990
Roughly a dozen,CARDINAL,17990
Peterson,PERSON,17990
Friday,DATE,17990
"Business Telephone Systems, Inc.",ORG,17990
at least one,CARDINAL,17990
Bivens,PERSON,17990
at least three,CARDINAL,17990
the last week,DATE,17990
one,CARDINAL,17990
the day,DATE,17990
Boost Mobile,ORG,17990
Rosa Jurado,PERSON,17990
20,DATE,17990
Green Springs Highway,ORG,17990
Jurado,PERSON,17990
Jurado,GPE,17990
Jurado,PERSON,17990
Several hours later,TIME,17990
Jurado,GPE,17990
Jurado,PERSON,17990
Friday,DATE,17990
Peterson,PERSON,17990
Sally,PERSON,17990
Beauty Supply,WORK_OF_ART,17990
Bivens,PERSON,17990
Homewood,GPE,17990
Green Springs,GPE,17990
Friday,DATE,17990
2014,DATE,17990
Bivens,ORG,17990
six,CARDINAL,17990
the Catoosa County Sheriff's Office,ORG,17990
Georgia,GPE,17990
the Northwest Georgia News,ORG,17990
Xanax,ORG,17990
marijuana,PERSON,17990
Georgia,GPE,17990
Bivens,PERSON,17990
Tennessee,GPE,17990
2013,DATE,17990
Chattanooga,NORP,17990
Chatanoogan.com,ORG,17990
Homewood,ORG,17990
first,ORDINAL,17990
this year,DATE,17990
Homewood,GPE,17990
Birmingham,GPE,17990
2015,DATE,17990
fifth,ORDINAL,17990
Jefferson County,GPE,17990
this year,DATE,17990
one,CARDINAL,17990
Huffman High School,ORG,17990
earlier this year,DATE,17990
three,CARDINAL,17990
today,DATE,17990
June,DATE,17990
Birmingham,GPE,17990
Birmingham,GPE,17990
June 10,DATE,17990
Irondale,ORG,17990
Avondale,ORG,17990
June 22,DATE,17990
Shelby County,GPE,17990
two,CARDINAL,17990
June 30,DATE,17990
Jefferson County,GPE,17990
two,CARDINAL,17990
Bivens,ORG,17990
