subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,4981
Washington D.C.,twinned administrative body,Maryland,4981
Alabama,shares border with,Washington D.C.,4981
Arizona,shares border with,Washington D.C.,4981
California,shares border with,Washington D.C.,4981
Illinois,shares border with,Washington D.C.,4981
Missouri,shares border with,Washington D.C.,4981
Nevada,shares border with,Washington D.C.,4981
New Jersey,shares border with,Washington D.C.,4981
New York,shares border with,Washington D.C.,4981
Alabama,shares border with,Washington D.C.,4981
Arizona,shares border with,Washington D.C.,4981
California,shares border with,Washington D.C.,4981
Illinois,shares border with,Washington D.C.,4981
Missouri,shares border with,Washington D.C.,4981
Nevada,shares border with,Washington D.C.,4981
New Jersey,shares border with,Washington D.C.,4981
New Mexico,shares border with,Washington D.C.,4981
