text,label,fe_id
LAKELAND,ORG,29760
Fla.,GPE,29760
Lakeland,GPE,29760
6:25 a.m.,TIME,29760
Sunday,DATE,29760
the Cobblestone Landing,ORG,29760
Walt Loop Road,ORG,29760
911,CARDINAL,29760
The Lakeland Police Department,ORG,29760
three,CARDINAL,29760
the Cobblestone Landing Townhomes,ORG,29760
Brent Behrens,PERSON,29760
35-year-old,DATE,29760
Howayne T. Gayle,PERSON,29760
Lakeland,WORK_OF_ART,29760
Ruben Garcia,PERSON,29760
37-year-old,DATE,29760
Lakeland Regional Health,ORG,29760
Gayle,PERSON,29760
this morning,TIME,29760
Sunday,DATE,29760
afternoon,TIME,29760
Garcia,PERSON,29760
two,CARDINAL,29760
The Lakeland Police Department's,ORG,29760
Violent Crimes Unit,ORG,29760
Office of Professional Standards,ORG,29760
State,ORG,29760
Office,ORG,29760
Behrens,PERSON,29760
3 years,DATE,29760
Kenneth Jones,PERSON,29760
the Lakeland Police Department,ORG,29760
5.5 years,DATE,29760
Doris Diaz,PERSON,29760
19-year,DATE,29760
