subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,4037
Washington D.C.,twinned administrative body,Maryland,4037
Alabama,shares border with,Washington D.C.,4037
Arizona,shares border with,Washington D.C.,4037
California,shares border with,Washington D.C.,4037
Illinois,shares border with,Washington D.C.,4037
Missouri,shares border with,Washington D.C.,4037
Nevada,shares border with,Washington D.C.,4037
New Jersey,shares border with,Washington D.C.,4037
New York,shares border with,Washington D.C.,4037
Alabama,shares border with,Washington D.C.,4037
Arizona,shares border with,Washington D.C.,4037
California,shares border with,Washington D.C.,4037
Illinois,shares border with,Washington D.C.,4037
Missouri,shares border with,Washington D.C.,4037
Nevada,shares border with,Washington D.C.,4037
New Jersey,shares border with,Washington D.C.,4037
New Mexico,shares border with,Washington D.C.,4037
