subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,3180
Washington D.C.,twinned administrative body,Maryland,3180
Alabama,shares border with,Washington D.C.,3180
Arizona,shares border with,Washington D.C.,3180
California,shares border with,Washington D.C.,3180
Illinois,shares border with,Washington D.C.,3180
Missouri,shares border with,Washington D.C.,3180
Nevada,shares border with,Washington D.C.,3180
New Jersey,shares border with,Washington D.C.,3180
New York,shares border with,Washington D.C.,3180
Alabama,shares border with,Washington D.C.,3180
Arizona,shares border with,Washington D.C.,3180
California,shares border with,Washington D.C.,3180
Illinois,shares border with,Washington D.C.,3180
Missouri,shares border with,Washington D.C.,3180
Nevada,shares border with,Washington D.C.,3180
New Jersey,shares border with,Washington D.C.,3180
New Mexico,shares border with,Washington D.C.,3180
