subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,29260
Washington D.C.,twinned administrative body,Maryland,29260
Alabama,shares border with,Washington D.C.,29260
Arizona,shares border with,Washington D.C.,29260
California,shares border with,Washington D.C.,29260
Illinois,shares border with,Washington D.C.,29260
Missouri,shares border with,Washington D.C.,29260
Nevada,shares border with,Washington D.C.,29260
New Jersey,shares border with,Washington D.C.,29260
New York,shares border with,Washington D.C.,29260
Alabama,shares border with,Washington D.C.,29260
Arizona,shares border with,Washington D.C.,29260
California,shares border with,Washington D.C.,29260
Illinois,shares border with,Washington D.C.,29260
Missouri,shares border with,Washington D.C.,29260
Nevada,shares border with,Washington D.C.,29260
New Jersey,shares border with,Washington D.C.,29260
New Mexico,shares border with,Washington D.C.,29260
