subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,6050
Washington D.C.,twinned administrative body,Maryland,6050
Alabama,shares border with,Washington D.C.,6050
Arizona,shares border with,Washington D.C.,6050
California,shares border with,Washington D.C.,6050
Illinois,shares border with,Washington D.C.,6050
Missouri,shares border with,Washington D.C.,6050
Nevada,shares border with,Washington D.C.,6050
New Jersey,shares border with,Washington D.C.,6050
New York,shares border with,Washington D.C.,6050
Alabama,shares border with,Washington D.C.,6050
Arizona,shares border with,Washington D.C.,6050
California,shares border with,Washington D.C.,6050
Illinois,shares border with,Washington D.C.,6050
Missouri,shares border with,Washington D.C.,6050
Nevada,shares border with,Washington D.C.,6050
New Jersey,shares border with,Washington D.C.,6050
New Mexico,shares border with,Washington D.C.,6050
