text,label,fe_id
42-year-old,DATE,2452
Monday night,TIME,2452
Anne Arundel County,PERSON,2452
Michael Cofiell,PERSON,2452
7-Eleven,TIME,2452
Furnace Branch Road,ORG,2452
Glen Burnie,PERSON,2452
about 8:30 p.m.,TIME,2452
Monday,DATE,2452
Cpl,PERSON,2452
Joe Hatcher,PERSON,2452
Minutes,EVENT,2452
Cofiell,ORG,2452
Hatcher,PERSON,2452
7-Eleven,EVENT,2452
Hatcher,PERSON,2452
Cofiell,ORG,2452
Hatcher,PERSON,2452
yesterday,DATE,2452
Cofiell,ORG,2452
Hatcher,PERSON,2452
last night,TIME,2452
Cofiell,ORG,2452
two,CARDINAL,2452
Hatcher,PERSON,2452
two,CARDINAL,2452
Cofiell,ORG,2452
North Arundel Hospital,ORG,2452
Cofiell,ORG,2452
Hatcher,PERSON,2452
Diane Cofiell,PERSON,2452
Cofiell,ORG,2452
Court,ORG,2452
Cofiell,ORG,2452
Maryland,GPE,2452
