subject,predicate,object,fe_id
Auburn,located in the administrative territorial entity,King County,29054
Des Moines,located in the administrative territorial entity,King County,29054
Federal Way,located in the administrative territorial entity,King County,29054
Kent,located in the administrative territorial entity,King County,29054
Renton,located in the administrative territorial entity,King County,29054
Port of Seattle,located in the administrative territorial entity,King County,29054
Tukwila,located in the administrative territorial entity,King County,29054
Auburn,parent organization,King County Police Department,29054
Des Moines,parent organization,King County Police Department,29054
Federal Way,parent organization,King County Police Department,29054
Kent,parent organization,King County Police Department,29054
Renton,parent organization,King County Police Department,29054
Tukwila,parent organization,King County Police Department,29054
Auburn,parent organization,King County Police Department,29054
Des Moines,parent organization,King County Police Department,29054
Federal Way,parent organization,King County Police Department,29054
Kent,parent organization,King County Police Department,29054
Renton,parent organization,King County Police Department,29054
Port of Seattle,parent organization,King County Police Department,29054
Tukwila,parent organization,King County Police Department,29054
