text,label,fe_id
George P. Hassett,PERSON,9592
One night,TIME,9592
100,CARDINAL,9592
Massachusetts General Hospital,ORG,9592
Somerville,GPE,9592
Lexington Park,FAC,9592
21-year-old,DATE,9592
Matt Krister,PERSON,9592
Tyler Burgess,PERSON,9592
Krister,ORG,9592
first,ORDINAL,9592
the Brown School,ORG,9592
about 40,CARDINAL,9592
Krister,ORG,9592
Krister,ORG,9592
Krister,ORG,9592
Nov. 2,DATE,9592
Krister,ORG,9592
Mario Oliveira,PERSON,9592
6:40 p.m.,TIME,9592
Oliveira,PERSON,9592
"the Bureau of Alcohol, Tobacco, Firearms and Explosives",ORG,9592
Krister on Gibbens Street,ORG,9592
Oliveira,PERSON,9592
Mike Cabral,PERSON,9592
Oliveira,ORG,9592
Oliveira,PERSON,9592
Joe Curtatone,PERSON,9592
Oliveira,PERSON,9592
two,CARDINAL,9592
Somerville,GPE,9592
the year,DATE,9592
Krister,ORG,9592
Lexington Park,FAC,9592
Wednesday,DATE,9592
Krister,ORG,9592
n’t,GPE,9592
Lauren Ribeiro,PERSON,9592
Krister,ORG,9592
Krister,ORG,9592
May,DATE,9592
Ribeiro,PERSON,9592
March 2009,DATE,9592
Krister,ORG,9592
two,CARDINAL,9592
Friends,ORG,9592
Krister,ORG,9592
New Hampshire,GPE,9592
Boston,GPE,9592
Oliveira,PERSON,9592
Krister,ORG,9592
Oliveira,PERSON,9592
the weeks,DATE,9592
Krister,ORG,9592
Oliveira,PERSON,9592
2009,DATE,9592
October,DATE,9592
less than a month,DATE,9592
Krister,ORG,9592
Oliveira,ORG,9592
Boston,GPE,9592
Cabral,ORG,9592
Oliveira,PERSON,9592
this week,DATE,9592
