text,label,fe_id
Milwaukee,GPE,27158
December,DATE,27158
Dec. 15,DATE,27158
Kean Walker,PERSON,27158
23,DATE,27158
47th,GPE,27158
Hampton,ORG,27158
more than two miles,QUANTITY,27158
Walker,ORG,27158
The Milwaukee Police Union,ORG,27158
Walker,PERSON,27158
just four feet,QUANTITY,27158
Dale Bormann,PERSON,27158
the Milwaukee Police Association,ORG,27158
Bormann,ORG,27158
second,ORDINAL,27158
second,ORDINAL,27158
Bormann,ORG,27158
Three,CARDINAL,27158
Alfonso Morales,PERSON,27158
Three,CARDINAL,27158
Morales,PERSON,27158
Courtesy,PERSON,27158
Milwaukee Police Department,ORG,27158
second,ORDINAL,27158
Bormann,ORG,27158
The Wauwatosa Police Department,ORG,27158
the Milwaukee Police Department,ORG,27158
