text,label,fe_id
Incident City,GPE,19813
Apopka Arcadia Aventura,ORG,19813
Belle Glade,PERSON,19813
Beverly Hills,GPE,19813
Bonita Springs,PERSON,19813
Boynton,GPE,19813
Bradenton,GPE,19813
Brandon Brooksville,PERSON,19813
Crystal River Dade City,LOC,19813
Deerfield Beach,PERSON,19813
Defuniak Springs,PERSON,19813
Delray Beach,GPE,19813
Deltona,GPE,19813
Dunnellon Edgewater,PERSON,19813
Florida,GPE,19813
Walton Beach,PERSON,19813
Greenacres Greenwood,PERSON,19813
Islamorada Jacksonville,PERSON,19813
Largo Lauderdale,PERSON,19813
Leesburg Lehigh Acres Lighthouse Point Longwood Loxahatchee Loxahatchee Groves Maitland Marathon,ORG,19813
Miami,GPE,19813
Miami,GPE,19813
Miami,GPE,19813
Miami,GPE,19813
Miami,GPE,19813
New Port Richey North Fort Myers,FAC,19813
San Mateo,GPE,19813
Sanford Sarasota,ORG,19813
Sebring Seffner South,PERSON,19813
Tallahassee,GPE,19813
Zellwood Zephyrhills,PERSON,19813
Brevard Broward,PERSON,19813
Hernando Highlands,PERSON,19813
Lee Leon Madison,PERSON,19813
Martin Miami-Dade,PERSON,19813
Johns St.,ORG,19813
Walton,GPE,19813
Washington Year + 2009 2010,DATE,19813
2011 2012,DATE,19813
Hispanic,NORP,19813
Asian,NORP,19813
Weapon + BB/Pellet Gun Blade,ORG,19813
Blunt,PERSON,19813
Firearm,ORG,19813
Taser Toy,ORG,19813
Unarmed Unclear,PERSON,19813
Vehicle Drugs,PERSON,19813
Crime,PERSON,19813
+ Armed,PERSON,19813
Attempted,GPE,19813
Drove,WORK_OF_ART,19813
Injured,PERSON,19813
Innocent,PERSON,19813
Shot,PERSON,19813
Mentally ill Suicide,FAC,19813
96th Security Forces Squadron,ORG,19813
Eglin AFB ATF Alachua SO,PERSON,19813
Altamonte Springs,PERSON,19813
Apopka PD,ORG,19813
Aventura PD Bay Pines VA PD Bay SO Boca Raton,ORG,19813
Bonifay,GPE,19813
Boynton Beach,GPE,19813
Bradenton,GPE,19813
Brevard SO,PERSON,19813
Brooksville PD,PERSON,19813
Clearwater PD,PERSON,19813
DEA,ORG,19813
Daytona Beach,PERSON,19813
Eustis PD,ORG,19813
Florida Atlantic University,ORG,19813
Florida,GPE,19813
Florida State University,ORG,19813
Fort Lauderdale,GPE,19813
Pierce PD,PERSON,19813
Gainesville PD,PERSON,19813
Hallandale Beach,GPE,19813
Holly Hill,PERSON,19813
Hollywood,GPE,19813
Indian River,LOC,19813
Jacksonville,GPE,19813
Lake City,GPE,19813
Lynn Haven,PERSON,19813
Madison,PERSON,19813
Marianna PD,PERSON,19813
Martin SO,PERSON,19813
Melbourne PD,PERSON,19813
Miami Beach,GPE,19813
Miami,GPE,19813
Miami,GPE,19813
Miami,GPE,19813
Miami-Dade PD,GPE,19813
Miami-Dade,GPE,19813
Miramar PD,PERSON,19813
Mount Dora,GPE,19813
Naples,GPE,19813
North Miami Beach,GPE,19813
North Port PD Ocala,LOC,19813
Opa-locka,PERSON,19813
PD Orange Park PD Orange,LOC,19813
Orlando PD,PERSON,19813
Palatka PD,PERSON,19813
Palm Springs,GPE,19813
Panama City,GPE,19813
Pasco SO Pembroke Pines,ORG,19813
Riviera Beach,PERSON,19813
Sanford,PERSON,19813
Santa Rosa SO,PERSON,19813
Sarasota,GPE,19813
Sarasota,GPE,19813
Satellite Beach,GPE,19813
South Daytona,GPE,19813
South Miami,GPE,19813
St. Augustine Beach,GPE,19813
St. Cloud PD,GPE,19813
Tallahassee,GPE,19813
Tampa International Airport,FAC,19813
Tampa PD,ORG,19813
Taylor,PERSON,19813
Titusville PD,PERSON,19813
U.S.,GPE,19813
U.S. Marshals Service University,ORG,19813
Female,PERSON,19813
Race + White,FAC,19813
Hispanic,NORP,19813
Asian,NORP,19813
Native American,NORP,19813
Reason,ORG,19813
Serving,PERSON,19813
only one,CARDINAL,19813
772,CARDINAL,19813
between 2009 and 2014,DATE,19813
MIAMI,ORG,19813
2009,DATE,19813
Dario Ovejero,PERSON,19813
24,DATE,19813
marijuana,PERSON,19813
1,CARDINAL,19813
JACKSONVILLE,GPE,19813
2009,DATE,19813
U.S.,GPE,19813
Justin McMillian,PERSON,19813
24,DATE,19813
26-year-old,DATE,19813
Danielle,ORG,19813
1,CARDINAL,19813
2009,DATE,19813
Carl Brewster,PERSON,19813
27,DATE,19813
1,CARDINAL,19813
2009,DATE,19813
James Minchew,PERSON,19813
Richard Bagwell,PERSON,19813
Sean Creamer,PERSON,19813
1,CARDINAL,19813
PALM BEACH,GPE,19813
2009,DATE,19813
Adalberto Martinez,PERSON,19813
1,CARDINAL,19813
MIAMI,ORG,19813
2009,DATE,19813
Around 1 a.m.,TIME,19813
LAKE PARK,LOC,19813
2009,DATE,19813
Broderick Hay,PERSON,19813
Jeep,ORG,19813
Wrangler,PRODUCT,19813
Walmart,ORG,19813
2,CARDINAL,19813
RIVIERA BEACH,GPE,19813
2009,DATE,19813
William Saunders,PERSON,19813
16-year-old,DATE,19813
Alexander,ORG,19813
1,CARDINAL,19813
2009,DATE,19813
Thomas Skiba,PERSON,19813
29,DATE,19813
Pompano Beach,GPE,19813
Officer Brian,PERSON,19813
1,CARDINAL,19813
WEST PALM BEACH,GPE,19813
2009,DATE,19813
Around 5 p.m.,TIME,19813
Dijon Williams,PERSON,19813
Fifth Street,FAC,19813
West Palm,GPE,19813
2009,DATE,19813
The U.S. Marshals Fugitive Task Force,ORG,19813
Arthur Lee Coleman,PERSON,19813
33,DATE,19813
1,CARDINAL,19813
2009,DATE,19813
BMW,ORG,19813
West Palm Beach,GPE,19813
months,DATE,19813
1,CARDINAL,19813
STARKE,ORG,19813
2009,DATE,19813
James Estes,PERSON,19813
46,DATE,19813
1,CARDINAL,19813
HOLLYWOOD,GPE,19813
2009,DATE,19813
Elio Enrique Lleo,PERSON,19813
Gustavo D. Fernandez,ORG,19813
Hialeah,GPE,19813
2,CARDINAL,19813
MIAMI,ORG,19813
2009,DATE,19813
Five,CARDINAL,19813
Best Buy,GPE,19813
Kendall,GPE,19813
1,CARDINAL,19813
1,CARDINAL,19813
JACKSONVILLE,GPE,19813
2009,DATE,19813
ATM,ORG,19813
Rachel Etheridge,PERSON,19813
two,CARDINAL,19813
JACKSONVILLE,GPE,19813
2009,DATE,19813
Two,CARDINAL,19813
1,CARDINAL,19813
JACKSONVILLE,GPE,19813
2009,DATE,19813
Plush,PERSON,19813
Michael Felder,PERSON,19813
9mm,QUANTITY,19813
1,CARDINAL,19813
2009,DATE,19813
Phillip Currid,PERSON,19813
1,CARDINAL,19813
2009,DATE,19813
Robert Virant,PERSON,19813
Sgt,PERSON,19813
Joseph Collins,PERSON,19813
Second Avenue N,FAC,19813
St. Petersburg,GPE,19813
911,CARDINAL,19813
2009,DATE,19813
Around 7:30 p.m.,TIME,19813
three,CARDINAL,19813
Publix,ORG,19813
1,CARDINAL,19813
BONITA SPRINGS,PERSON,19813
2009,DATE,19813
Petrey,ORG,19813
47-year-old,DATE,19813
the Lee County Sheriff's Office,ORG,19813
1,CARDINAL,19813
JACKSONVILLE,GPE,19813
2009,DATE,19813
Darrell Ernest Phillips,ORG,19813
40,DATE,19813
Fifth,ORDINAL,19813
1,CARDINAL,19813
2009,DATE,19813
Bryan Perera,PERSON,19813
George Vincent,PERSON,19813
49,DATE,19813
1,CARDINAL,19813
2009,DATE,19813
Luther Hudson,PERSON,19813
38,DATE,19813
1,CARDINAL,19813
MIAMI,ORG,19813
2009,DATE,19813
Michael Davis,PERSON,19813
31,DATE,19813
22-year-old,DATE,19813
Oswain Walcott,PERSON,19813
Feb. 21,DATE,19813
1,CARDINAL,19813
LAKELAND,ORG,19813
2009,DATE,19813
1,CARDINAL,19813
MIAMI GARDENS,LOC,19813
2009,DATE,19813
Miami-Dade,GPE,19813
U.S.,GPE,19813
Anthony Levy,PERSON,19813
30,DATE,19813
1,CARDINAL,19813
2009,DATE,19813
"Monday, March 2, 2009",DATE,19813
Elizabeth Cardarelli,PERSON,19813
911,CARDINAL,19813
1,CARDINAL,19813
DELRAY BEACH,GPE,19813
2009,DATE,19813
Dallas Adkins Jr.,PERSON,19813
911,CARDINAL,19813
1,CARDINAL,19813
INDIAN RIVER,LOC,19813
2009,DATE,19813
Florida,GPE,19813
Michael Coulter,PERSON,19813
Carlos Javier Perez-Alonso,PERSON,19813
Interstate,ORG,19813
WEST PALM BEACH,GPE,19813
2009,DATE,19813
Javery Holliday,PERSON,19813
18,DATE,19813
Derrick Mortin,PERSON,19813
18,DATE,19813
Circle K,PERSON,19813
1,CARDINAL,19813
1,CARDINAL,19813
2009,DATE,19813
Nancy Alvarez,PERSON,19813
Marathon,LOC,19813
1,CARDINAL,19813
2009,DATE,19813
Second Avenue S,FAC,19813
1,CARDINAL,19813
MIAMI BEACH,GPE,19813
2009,DATE,19813
Miami Beach,GPE,19813
10... 1,CARDINAL,19813
2009,DATE,19813
Ronald Willard,PERSON,19813
39,DATE,19813
Jason Ward,PERSON,19813
the Northwest Florida Fairgrounds,ORG,19813
3,CARDINAL,19813
1,CARDINAL,19813
2009,DATE,19813
Palm Beach County,GPE,19813
Richard Jenkins,PERSON,19813
Cesar Maldonado,PERSON,19813
22,DATE,19813
around 8... 1,CARDINAL,19813
LAKELAND,ORG,19813
2009,DATE,19813
Carlos Torres-Ramos,PERSON,19813
35,DATE,19813
Jose Negron,PERSON,19813
Idaho Avenue,FAC,19813
Negron,ORG,19813
a few days,DATE,19813
1,CARDINAL,19813
CRYSTAL RIVER,LOC,19813
2009,DATE,19813
Around 1:30 a.m.,TIME,19813
Citrus County,GPE,19813
Todd Cridland,PERSON,19813
U.S. Highway,FAC,19813
19,CARDINAL,19813
Crystal,LOC,19813
2009,DATE,19813
about 6:40 p.m.,TIME,19813
Ricco Palermo,PERSON,19813
Gilbert Velez,PERSON,19813
Martin Luther King Jr,PERSON,19813
1,CARDINAL,19813
2009,DATE,19813
David Baker,PERSON,19813
Debra Davis,PERSON,19813
1,CARDINAL,19813
DUNNELLON,ORG,19813
2009,DATE,19813
5:47 a.m.,TIME,19813
County Road 39,FAC,19813
Citrus,GPE,19813
1,CARDINAL,19813
PALM SPRINGS,NORP,19813
2009,DATE,19813
Palm Springs,ORG,19813
Douglas Rua,PERSON,19813
Taser,GPE,19813
Mauricio Cruz,PERSON,19813
35,CARDINAL,19813
HOLLYWOOD,GPE,19813
2009,DATE,19813
Hollywood,GPE,19813
Det,PERSON,19813
Sergio Lopez,PERSON,19813
Jermaine,GPE,19813
1,CARDINAL,19813
CRESTVIEW,ORG,19813
2009,DATE,19813
SWAT,ORG,19813
Sgt,PERSON,19813
Matthew Purvines,PERSON,19813
three,CARDINAL,19813
1,CARDINAL,19813
2009,DATE,19813
Rodney Joseph Lasseigne,PERSON,19813
"July 21, 2008",DATE,19813
the day,DATE,19813
1,CARDINAL,19813
2009,DATE,19813
Around 3 a.m.,TIME,19813
Luke Singletary,PERSON,19813
Circle,FAC,19813
2,CARDINAL,19813
MIAMI GARDENS,LOC,19813
2009,DATE,19813
1,CARDINAL,19813
FORT LAUDERDALE,GPE,19813
2009,DATE,19813
Around 7 p.m.,TIME,19813
Donnell Miller,PERSON,19813
100,MONEY,19813
1,CARDINAL,19813
TAMPA,GPE,19813
2009,DATE,19813
Thomas Ford McCoy,PERSON,19813
42,DATE,19813
Curtis Brown,PERSON,19813
DeFuniak Springs,GPE,19813
April... 1,DATE,19813
2009,DATE,19813
Joshua Cartwright,PERSON,19813
two,CARDINAL,19813
Okaloosa County,GPE,19813
1,CARDINAL,19813
CLEARWATER,ORG,19813
2009,DATE,19813
Around 9 p.m.,TIME,19813
Jeffrey Lee,PERSON,19813
19,DATE,19813
1,CARDINAL,19813
FORT LAUDERDALE,GPE,19813
2009,DATE,19813
Tra'Don Johnson,PERSON,19813
24,DATE,19813
Fort Lauderdale,GPE,19813
1,CARDINAL,19813
ORLANDO,GPE,19813
2009,DATE,19813
Just before 3 a.m.,TIME,19813
Vales Delices,PRODUCT,19813
23,DATE,19813
Cadillac,ORG,19813
CTS,PRODUCT,19813
Church Street,FAC,19813
Cinco de Mayo,ORG,19813
1,CARDINAL,19813
ORLANDO,WORK_OF_ART,19813
2009,DATE,19813
the Metro Place Apartments,ORG,19813
1,CARDINAL,19813
WINTER,DATE,19813
2009,DATE,19813
"May 14, 2009",DATE,19813
Polk County Sheriff's Office,ORG,19813
Ivan Navarro,PERSON,19813
Danita,PERSON,19813
Albert Sutton,PERSON,19813
1,CARDINAL,19813
ROYAL PALM BEACH,ORG,19813
2009,DATE,19813
Gleen Gomez,PERSON,19813
21,DATE,19813
at... 1,CARDINAL,19813
GAINESVILLE,ORG,19813
2009,DATE,19813
Shortly before 1 p.m.,TIME,19813
Nicholous Weeks,EVENT,19813
18,DATE,19813
1,CARDINAL,19813
TAMPA,GPE,19813
2009,DATE,19813
Just before 6 p.m.,TIME,19813
Tampa,GPE,19813
Chrysler,ORG,19813
Concorde,PRODUCT,19813
1,CARDINAL,19813
2009,DATE,19813
Three,CARDINAL,19813
Vietnam,GPE,19813
Jackie Beasley,PERSON,19813
1,CARDINAL,19813
ORLANDO,WORK_OF_ART,19813
2009,DATE,19813
Robert Ricks,PERSON,19813
3,CARDINAL,19813
JACKSONVILLE,GPE,19813
2009,DATE,19813
Dominic Davis,PERSON,19813
1,CARDINAL,19813
FORT LAUDERDALE,GPE,19813
2009,DATE,19813
Nicholas Rollins,PERSON,19813
1,CARDINAL,19813
JACKSONVILLE,GPE,19813
2009,DATE,19813
Perry Yarber,PERSON,19813
Ronald Evans,PERSON,19813
26,DATE,19813
1,CARDINAL,19813
MIAMI BEACH,GPE,19813
2009,DATE,19813
911,CARDINAL,19813
two,CARDINAL,19813
1,CARDINAL,19813
LUCIE,ORG,19813
2009,DATE,19813
Manny Morales',PERSON,19813
911,CARDINAL,19813
1,CARDINAL,19813
JACKSONVILLE,GPE,19813
2009,DATE,19813
Two,CARDINAL,19813
Kiko Battle,PERSON,19813
1,CARDINAL,19813
2009,DATE,19813
about 2:20 a.m.,TIME,19813
two,CARDINAL,19813
1,CARDINAL,19813
ORLANDO,GPE,19813
2009,DATE,19813
MIAMI,ORG,19813
2009,DATE,19813
Lawrence McCoy,PERSON,19813
Miami Beach,GPE,19813
11,CARDINAL,19813
MIAMI,ORG,19813
2009,DATE,19813
"June 20th, 2009",DATE,19813
Richard Blount,PERSON,19813
56,DATE,19813
Miami-Dade,GPE,19813
Blount,PERSON,19813
1,CARDINAL,19813
ORLANDO,WORK_OF_ART,19813
2009,DATE,19813
Rodney Burton,PERSON,19813
16,DATE,19813
Dodge Intrepid,ORG,19813
Chevron,ORG,19813
1,CARDINAL,19813
MIAMI,ORG,19813
2009,DATE,19813
Quang Due Do,PERSON,19813
a... 1,CARDINAL,19813
GAINESVILLE,ORG,19813
2009,DATE,19813
about 4:30 a.m.,TIME,19813
Ezra Strickland's,PERSON,19813
two,CARDINAL,19813
911,CARDINAL,19813
Baker,PERSON,19813
1,CARDINAL,19813
PANAMA CITY,LOC,19813
2009,DATE,19813
Dustin Garland's,GPE,19813
1,CARDINAL,19813
MIAMI,ORG,19813
2009,DATE,19813
Around 7 p.m.,TIME,19813
Catherine Chabot,PERSON,19813
911,CARDINAL,19813
1,CARDINAL,19813
POMPANO BEACH,GPE,19813
2009,DATE,19813
about 9:45 p.m.,TIME,19813
Daniel Cook,PERSON,19813
911,CARDINAL,19813
Cook,PERSON,19813
Fort Lauderdale,GPE,19813
1,CARDINAL,19813
MIAMI,ORG,19813
2009,DATE,19813
Around 9:30 p.m.,TIME,19813
Eric Guzman,PERSON,19813
Kiana Lamb,PERSON,19813
1,CARDINAL,19813
HALLANDALE BEACH,GPE,19813
2009,DATE,19813
Hallandale Beach,GPE,19813
Matthew Casey,PERSON,19813
the Mardi Gras Casino,FAC,19813
1,CARDINAL,19813
HOLLYWOOD,GPE,19813
2009,DATE,19813
Peter James Bonfiglio,PERSON,19813
22,DATE,19813
911,CARDINAL,19813
Iraq,GPE,19813
1,CARDINAL,19813
2009,DATE,19813
Sarasota,GPE,19813
1,CARDINAL,19813
RIVIERA BEACH,GPE,19813
2009,DATE,19813
Ramon Gomez,PERSON,19813
1,CARDINAL,19813
MIAMI,ORG,19813
2009,DATE,19813
Iran Delima,LOC,19813
39,DATE,19813
1,CARDINAL,19813
2009,DATE,19813
Melanie Lee,PERSON,19813
the state Department of Corrections,ORG,19813
an hour,TIME,19813
Seminole County Jail,GPE,19813
Jeff,PERSON,19813
1,CARDINAL,19813
MAITLAND,ORG,19813
2009,DATE,19813
Maitland,GPE,19813
August 2009,DATE,19813
Alex May,PERSON,19813
18,DATE,19813
Diana May,PERSON,19813
1,CARDINAL,19813
2009,DATE,19813
Nick Embry,PERSON,19813
Jeff Weekley,PERSON,19813
39,DATE,19813
1,CARDINAL,19813
PALATKA,ORG,19813
2009,DATE,19813
Around 8:30 a.m.,TIME,19813
Michael Andrew Campbell,PERSON,19813
Putnam County Jail,GPE,19813
1,CARDINAL,19813
PENSACOLA,ORG,19813
2009,DATE,19813
Escambia County,GPE,19813
West Pensacola,GPE,19813
1,CARDINAL,19813
HIALEAH,ORG,19813
2009,DATE,19813
Around 4:30 a.m.,TIME,19813
Hialeah,ORG,19813
Alexis Barrios,PERSON,19813
911,CARDINAL,19813
1,CARDINAL,19813
PENSACOLA,ORG,19813
2009,DATE,19813
Eric Goss,PERSON,19813
1,CARDINAL,19813
POMPANO BEACH,GPE,19813
2009,DATE,19813
