subject,predicate,object,fe_id
Maryland,twinned administrative body,Washington D.C.,13591
Washington D.C.,twinned administrative body,Maryland,13591
Alabama,shares border with,Washington D.C.,13591
Arizona,shares border with,Washington D.C.,13591
California,shares border with,Washington D.C.,13591
Illinois,shares border with,Washington D.C.,13591
Missouri,shares border with,Washington D.C.,13591
Nevada,shares border with,Washington D.C.,13591
New Jersey,shares border with,Washington D.C.,13591
New York,shares border with,Washington D.C.,13591
Alabama,shares border with,Washington D.C.,13591
Arizona,shares border with,Washington D.C.,13591
California,shares border with,Washington D.C.,13591
Illinois,shares border with,Washington D.C.,13591
Missouri,shares border with,Washington D.C.,13591
Nevada,shares border with,Washington D.C.,13591
New Jersey,shares border with,Washington D.C.,13591
New Mexico,shares border with,Washington D.C.,13591
