subject,predicate,object,fe_id
Missouri,contains administrative territorial entity,Audrain MO,6173
Missouri,contains administrative territorial entity,Boone MO,6173
Missouri,contains administrative territorial entity,Callaway MO,6173
Missouri,contains administrative territorial entity,Cole MO,6173
Missouri,contains administrative territorial entity,Moniteau MO,6173
Missouri,contains administrative territorial entity,Osage MO,6173
Audrain MO,located in the administrative territorial entity,Missouri,6173
Boone MO,located in the administrative territorial entity,Missouri,6173
Callaway MO,located in the administrative territorial entity,Missouri,6173
Cole MO,located in the,Missouri,6173
Missouri,contains administrative territorial entity,Audrain MO,6173
Missouri,contains administrative territorial entity,Boone MO,6173
Missouri,contains administrative territorial entity,Callaway MO,6173
Missouri,contains administrative territorial entity,Cole MO,6173
Missouri,contains administrative territorial entity,Moniteau MO,6173
Missouri,contains administrative territorial entity,Osage MO,6173
Audrain MO,located in the administrative territorial entity,Missouri,6173
Audrain MO,located in the administrative territorial entity,Missouri,6173
Boone MO,located in the administrative territorial entity,Missouri,6173
Boone MO,located in the administrative territorial entity,Missouri,6173
Audrain MO,located in the administrative territorial entity,Missouri,6173
Boone MO,located in the administrative territorial entity,Missouri,6173
Callaway MO,located in the administrative territorial entity,Missouri,6173
Cole MO,located in the administrative territorial entity,Missouri,6173
Moniteau MO,located in the administrative territorial entity,Missouri,6173
Osage MO,located in the administrative territorial entity,Missouri,6173
Knox MO,located in the administrative territorial entity,Missouri,6173
Lewis MO,located in the administrative territorial entity,Missouri,6173
