text,label,fe_id
Metro,FAC,31108
today,DATE,31108
earlier this week,DATE,31108
Ramon Hiestand,PERSON,31108
35,DATE,31108
Tuesday,DATE,31108
5800,CARDINAL,31108
East Charleston Boulevard,FAC,31108
Sloan Lane,PERSON,31108
Assistant Sheriff,PERSON,31108
Andrew Walsh,PERSON,31108
Mario Lawrence Martinez,PERSON,31108
43,DATE,31108
Las Vegas,GPE,31108
Walsh,PERSON,31108
Walsh,PERSON,31108
Martinez,PERSON,31108
five,CARDINAL,31108
Walsh,PERSON,31108
5600,CARDINAL,31108
East Lake Mead Boulevard,LOC,31108
9:33 a.m.,TIME,31108
Martinez,PERSON,31108
Walsh,PERSON,31108
Martinez,PERSON,31108
9 mm,QUANTITY,31108
Walsh,PERSON,31108
two,CARDINAL,31108
Martinez,PERSON,31108
Charleston,GPE,31108
Martinez,PERSON,31108
about 10:50 a.m.,TIME,31108
Martinez,PERSON,31108
Walsh,PERSON,31108
Martinez,PERSON,31108
two,CARDINAL,31108
the plaza parking lot,FAC,31108
Walsh,PERSON,31108
Walsh,PERSON,31108
two,CARDINAL,31108
Walsh,PERSON,31108
Martinez,PERSON,31108
Martinez,PERSON,31108
Walsh,PERSON,31108
Sloan,NORP,31108
Hiestand,GPE,31108
Martinez,PERSON,31108
Walsh,PERSON,31108
two,CARDINAL,31108
Sloan,PERSON,31108
Hiestand,GPE,31108
Martinez,PERSON,31108
Hiestand,GPE,31108
Martinez,PERSON,31108
Walsh,PERSON,31108
Hiestand,GPE,31108
Colt LE,PRODUCT,31108
Walsh,PERSON,31108
eight,CARDINAL,31108
Martinez,PERSON,31108
five,CARDINAL,31108
Martinez,PERSON,31108
Walsh,PERSON,31108
Martinez,PERSON,31108
Coroner’s Office,ORG,31108
Walsh,PERSON,31108
Martinez,PERSON,31108
eighth,ORDINAL,31108
this year,DATE,31108
fifth,ORDINAL,31108
16,CARDINAL,31108
2020,DATE,31108
eight,CARDINAL,31108
